Time,Bx,By,Bz,status
2016-08-22T13:02:56.048595,417485,417485,417485,0,
2016-08-22T13:02:56.056408,417486,417486,417486,0,
2016-08-22T13:02:56.064221,417487,417487,417487,0,
2016-08-22T13:02:56.072033,417488,417488,417488,0,
2016-08-22T13:02:56.079845,417489,417489,417489,0,
2016-08-22T13:02:56.087658,417490,417490,417490,0,
2016-08-22T13:02:56.095471,417491,417491,417491,0,
2016-08-22T13:02:56.103283,417492,417492,417492,0,
2016-08-22T13:02:56.111095,417493,417493,417493,0,
2016-08-22T13:02:56.118908,417494,417494,417494,0,
2016-08-22T13:02:56.126721,417495,417495,417495,0,
2016-08-22T13:02:56.134533,417496,417496,417496,0,
2016-08-22T13:02:56.142345,417497,417497,417497,0,
2016-08-22T13:02:56.150158,417498,417498,417498,0,
2016-08-22T13:02:56.157971,417499,417499,417499,0,
2016-08-22T13:02:56.165783,417500,417500,417500,0,
2016-08-22T13:02:56.173595,417501,417501,417501,0,
2016-08-22T13:02:56.181408,417502,417502,417502,0,
2016-08-22T13:02:56.189221,417503,417503,417503,0,
2016-08-22T13:02:56.197033,417504,417504,417504,0,
2016-08-22T13:02:56.204845,417505,417505,417505,0,
2016-08-22T13:02:56.212658,417506,417506,417506,0,
2016-08-22T13:02:56.220471,417507,417507,417507,0,
2016-08-22T13:02:56.228283,417508,417508,417508,0,
2016-08-22T13:02:56.236095,417509,417509,417509,0,
2016-08-22T13:02:56.243908,417510,417510,417510,0,
2016-08-22T13:02:56.251721,417511,417511,417511,0,
2016-08-22T13:02:56.259533,417512,417512,417512,0,
2016-08-22T13:02:56.267345,417513,417513,417513,0,
2016-08-22T13:02:56.275158,417514,417514,417514,0,
2016-08-22T13:02:56.282971,417515,417515,417515,0,
2016-08-22T13:02:56.290783,417516,417516,417516,0,
2016-08-22T13:02:56.298595,417517,417517,417517,0,
2016-08-22T13:02:56.306408,417518,417518,417518,0,
2016-08-22T13:02:56.314221,417519,417519,417519,0,
2016-08-22T13:02:56.322033,417520,417520,417520,0,
2016-08-22T13:02:56.329845,417521,417521,417521,0,
2016-08-22T13:02:56.337658,417522,417522,417522,0,
2016-08-22T13:02:56.345471,417523,417523,417523,0,
2016-08-22T13:02:56.353283,417524,417524,417524,0,
2016-08-22T13:02:56.361095,417525,417525,417525,0,
2016-08-22T13:02:56.368908,417526,417526,417526,0,
2016-08-22T13:02:56.376721,417527,417527,417527,0,
2016-08-22T13:02:56.384533,417528,417528,417528,0,
2016-08-22T13:02:56.392345,417529,417529,417529,0,
2016-08-22T13:02:56.400158,417530,417530,417530,0,
2016-08-22T13:02:56.407971,417531,417531,417531,0,
2016-08-22T13:02:56.415783,417532,417532,417532,0,
2016-08-22T13:02:56.423595,417533,417533,417533,0,
2016-08-22T13:02:56.431408,417534,417534,417534,0,
2016-08-22T13:02:56.439221,417535,417535,417535,0,
2016-08-22T13:02:56.447033,417536,417536,417536,0,
2016-08-22T13:02:56.454845,417537,417537,417537,0,
2016-08-22T13:02:56.462658,417538,417538,417538,0,
2016-08-22T13:02:56.470471,417539,417539,417539,0,
2016-08-22T13:02:56.478283,417540,417540,417540,0,
2016-08-22T13:02:56.486095,417541,417541,417541,0,
2016-08-22T13:02:56.493908,417542,417542,417542,0,
2016-08-22T13:02:56.501721,417543,417543,417543,0,
2016-08-22T13:02:56.509533,417544,417544,417544,0,
2016-08-22T13:02:56.517345,417545,417545,417545,0,
2016-08-22T13:02:56.525158,417546,417546,417546,0,
2016-08-22T13:02:56.532971,417547,417547,417547,0,
2016-08-22T13:02:56.540783,417548,417548,417548,0,
2016-08-22T13:02:56.548595,417549,417549,417549,0,
2016-08-22T13:02:56.556408,417550,417550,417550,0,
2016-08-22T13:02:56.564221,417551,417551,417551,0,
2016-08-22T13:02:56.572033,417552,417552,417552,0,
2016-08-22T13:02:56.579845,417553,417553,417553,0,
2016-08-22T13:02:56.587658,417554,417554,417554,0,
2016-08-22T13:02:56.595471,417555,417555,417555,0,
2016-08-22T13:02:56.603283,417556,417556,417556,0,
2016-08-22T13:02:56.611095,417557,417557,417557,0,
2016-08-22T13:02:56.618908,417558,417558,417558,0,
2016-08-22T13:02:56.626721,417559,417559,417559,0,
2016-08-22T13:02:56.634533,417560,417560,417560,0,
2016-08-22T13:02:56.642345,417561,417561,417561,0,
2016-08-22T13:02:56.650158,417562,417562,417562,0,
2016-08-22T13:02:56.657971,417563,417563,417563,0,
2016-08-22T13:02:56.665783,417564,417564,417564,0,
2016-08-22T13:02:56.673595,417565,417565,417565,0,
2016-08-22T13:02:56.681408,417566,417566,417566,0,
2016-08-22T13:02:56.689221,417567,417567,417567,0,
2016-08-22T13:02:56.697033,417568,417568,417568,0,
2016-08-22T13:02:56.704845,417569,417569,417569,0,
2016-08-22T13:02:56.712658,417570,417570,417570,0,
2016-08-22T13:02:56.720471,417571,417571,417571,0,
2016-08-22T13:02:56.728283,417572,417572,417572,0,
2016-08-22T13:02:56.736095,417573,417573,417573,0,
2016-08-22T13:02:56.743908,417574,417574,417574,0,
2016-08-22T13:02:56.751721,417575,417575,417575,0,
2016-08-22T13:02:56.759533,417576,417576,417576,0,
2016-08-22T13:02:56.767345,417577,417577,417577,0,
2016-08-22T13:02:56.775158,417578,417578,417578,0,
2016-08-22T13:02:56.782971,417579,417579,417579,0,
2016-08-22T13:02:56.790783,417580,417580,417580,0,
2016-08-22T13:02:56.798595,417581,417581,417581,0,
2016-08-22T13:02:56.806408,417582,417582,417582,0,
2016-08-22T13:02:56.814221,417583,417583,417583,0,
2016-08-22T13:02:56.822033,417584,417584,417584,0,
2016-08-22T13:02:56.829845,417585,417585,417585,0,
