Time,Bx,By,Bz,status
2016-08-22T13:03:22.434960,419088,419088,419088,0,
2016-08-22T13:03:22.442772,419089,419089,419089,0,
2016-08-22T13:03:22.450584,419090,419090,419090,0,
2016-08-22T13:03:22.458397,419091,419091,419091,0,
2016-08-22T13:03:22.466210,419092,419092,419092,0,
2016-08-22T13:03:22.474022,419093,419093,419093,0,
2016-08-22T13:03:22.481834,419094,419094,419094,0,
2016-08-22T13:03:22.489647,419095,419095,419095,0,
2016-08-22T13:03:22.497460,419096,419096,419096,0,
2016-08-22T13:03:22.505272,419097,419097,419097,0,
2016-08-22T13:03:22.513084,419098,419098,419098,0,
2016-08-22T13:03:22.520897,419099,419099,419099,0,
2016-08-22T13:03:22.528710,419100,419100,419100,0,
2016-08-22T13:03:22.536522,419101,419101,419101,0,
2016-08-22T13:03:22.544334,419102,419102,419102,0,
2016-08-22T13:03:22.552147,419103,419103,419103,0,
2016-08-22T13:03:22.559960,419104,419104,419104,0,
2016-08-22T13:03:22.567772,419105,419105,419105,0,
2016-08-22T13:03:22.575584,419106,419106,419106,0,
2016-08-22T13:03:22.583397,419107,419107,419107,0,
2016-08-22T13:03:22.591210,419108,419108,419108,0,
2016-08-22T13:03:22.599022,419109,419109,419109,0,
2016-08-22T13:03:22.606834,419110,419110,419110,0,
2016-08-22T13:03:22.614647,419111,419111,419111,0,
2016-08-22T13:03:22.622460,419112,419112,419112,0,
2016-08-22T13:03:22.630272,419113,419113,419113,0,
2016-08-22T13:03:22.638084,419114,419114,419114,0,
2016-08-22T13:03:22.645897,419115,419115,419115,0,
2016-08-22T13:03:22.653710,419116,419116,419116,0,
2016-08-22T13:03:22.661522,419117,419117,419117,0,
2016-08-22T13:03:22.669334,419118,419118,419118,0,
2016-08-22T13:03:22.677147,419119,419119,419119,0,
2016-08-22T13:03:22.684960,419120,419120,419120,0,
2016-08-22T13:03:22.692772,419121,419121,419121,0,
2016-08-22T13:03:22.700584,419122,419122,419122,0,
2016-08-22T13:03:22.708397,419123,419123,419123,0,
2016-08-22T13:03:22.716210,419124,419124,419124,0,
2016-08-22T13:03:22.724022,419125,419125,419125,0,
2016-08-22T13:03:22.731834,419126,419126,419126,0,
2016-08-22T13:03:22.739647,419127,419127,419127,0,
2016-08-22T13:03:22.747460,419128,419128,419128,0,
2016-08-22T13:03:22.755272,419129,419129,419129,0,
2016-08-22T13:03:22.763084,419130,419130,419130,0,
2016-08-22T13:03:22.770897,419131,419131,419131,0,
2016-08-22T13:03:22.778710,419132,419132,419132,0,
2016-08-22T13:03:22.786522,419133,419133,419133,0,
2016-08-22T13:03:22.794334,419134,419134,419134,0,
2016-08-22T13:03:22.802147,419135,419135,419135,0,
2016-08-22T13:03:22.809960,419136,419136,419136,0,
2016-08-22T13:03:22.817772,419137,419137,419137,0,
2016-08-22T13:03:22.825584,419138,419138,419138,0,
2016-08-22T13:03:22.833397,419139,419139,419139,0,
2016-08-22T13:03:22.841210,419140,419140,419140,0,
2016-08-22T13:03:22.849022,419141,419141,419141,0,
2016-08-22T13:03:22.856834,419142,419142,419142,0,
2016-08-22T13:03:22.864647,419143,419143,419143,0,
2016-08-22T13:03:22.872460,419144,419144,419144,0,
2016-08-22T13:03:22.880272,419145,419145,419145,0,
2016-08-22T13:03:22.888084,419146,419146,419146,0,
2016-08-22T13:03:22.895897,419147,419147,419147,0,
2016-08-22T13:03:22.903710,419148,419148,419148,0,
2016-08-22T13:03:22.911522,419149,419149,419149,0,
2016-08-22T13:03:22.919334,419150,419150,419150,0,
2016-08-22T13:03:22.927147,419151,419151,419151,0,
2016-08-22T13:03:22.934960,419152,419152,419152,0,
2016-08-22T13:03:22.942772,419153,419153,419153,0,
2016-08-22T13:03:22.950584,419154,419154,419154,0,
2016-08-22T13:03:22.958397,419155,419155,419155,0,
2016-08-22T13:03:22.966210,419156,419156,419156,0,
2016-08-22T13:03:22.974022,419157,419157,419157,0,
2016-08-22T13:03:22.981834,419158,419158,419158,0,
2016-08-22T13:03:22.989647,419159,419159,419159,0,
2016-08-22T13:03:22.997460,419160,419160,419160,0,
2016-08-22T13:03:23.005272,419161,419161,419161,0,
2016-08-22T13:03:23.013084,419162,419162,419162,0,
2016-08-22T13:03:23.020897,419163,419163,419163,0,
2016-08-22T13:03:23.028710,419164,419164,419164,0,
2016-08-22T13:03:23.036522,419165,419165,419165,0,
2016-08-22T13:03:23.044334,419166,419166,419166,0,
2016-08-22T13:03:23.052147,419167,419167,419167,0,
2016-08-22T13:03:23.059960,419168,419168,419168,0,
2016-08-22T13:03:23.067772,419169,419169,419169,0,
2016-08-22T13:03:23.075584,419170,419170,419170,0,
2016-08-22T13:03:23.083397,419171,419171,419171,0,
2016-08-22T13:03:23.091210,419172,419172,419172,0,
2016-08-22T13:03:23.099022,419173,419173,419173,0,
2016-08-22T13:03:23.106834,419174,419174,419174,0,
2016-08-22T13:03:23.114647,419175,419175,419175,0,
2016-08-22T13:03:23.122460,419176,419176,419176,0,
2016-08-22T13:03:23.130272,419177,419177,419177,0,
2016-08-22T13:03:23.138084,419178,419178,419178,0,
2016-08-22T13:03:23.145897,419179,419179,419179,0,
2016-08-22T13:03:23.153710,419180,419180,419180,0,
2016-08-22T13:03:23.161522,419181,419181,419181,0,
2016-08-22T13:03:23.169334,419182,419182,419182,0,
2016-08-22T13:03:23.177147,419183,419183,419183,0,
2016-08-22T13:03:23.184960,419184,419184,419184,0,
2016-08-22T13:03:23.192772,419185,419185,419185,0,
2016-08-22T13:03:23.200584,419186,419186,419186,0,
2016-08-22T13:03:23.208397,419187,419187,419187,0,
2016-08-22T13:03:23.216210,419188,419188,419188,0,
2016-08-22T13:03:23.224022,419189,419189,419189,0,
2016-08-22T13:03:23.231834,419190,419190,419190,0,
2016-08-22T13:03:23.239647,419191,419191,419191,0,
2016-08-22T13:03:23.247460,419192,419192,419192,0,
2016-08-22T13:03:23.255272,419193,419193,419193,0,
2016-08-22T13:03:23.263084,419194,419194,419194,0,
2016-08-22T13:03:23.270897,419195,419195,419195,0,
2016-08-22T13:03:23.278710,419196,419196,419196,0,
2016-08-22T13:03:23.286522,419197,419197,419197,0,
2016-08-22T13:03:23.294334,419198,419198,419198,0,
2016-08-22T13:03:23.302147,419199,419199,419199,0,
2016-08-22T13:03:23.309960,419200,419200,419200,0,
2016-08-22T13:03:23.317772,419201,419201,419201,0,
2016-08-22T13:03:23.325584,419202,419202,419202,0,
2016-08-22T13:03:23.333397,419203,419203,419203,0,
2016-08-22T13:03:23.341210,419204,419204,419204,0,
2016-08-22T13:03:23.349022,419205,419205,419205,0,
2016-08-22T13:03:23.356834,419206,419206,419206,0,
2016-08-22T13:03:23.364647,419207,419207,419207,0,
2016-08-22T13:03:23.372460,419208,419208,419208,0,
2016-08-22T13:03:23.380272,419209,419209,419209,0,
2016-08-22T13:03:23.388084,419210,419210,419210,0,
2016-08-22T13:03:23.395897,419211,419211,419211,0,
2016-08-22T13:03:23.403710,419212,419212,419212,0,
2016-08-22T13:03:23.411522,419213,419213,419213,0,
2016-08-22T13:03:23.419334,419214,419214,419214,0,
2016-08-22T13:03:23.427147,419215,419215,419215,0,
2016-08-22T13:03:23.434960,419216,419216,419216,0,
2016-08-22T13:03:23.442772,419217,419217,419217,0,
2016-08-22T13:03:23.450584,419218,419218,419218,0,
2016-08-22T13:03:23.458397,419219,419219,419219,0,
2016-08-22T13:03:23.466210,419220,419220,419220,0,
2016-08-22T13:03:23.474022,419221,419221,419221,0,
2016-08-22T13:03:23.481834,419222,419222,419222,0,
2016-08-22T13:03:23.489647,419223,419223,419223,0,
2016-08-22T13:03:23.497460,419224,419224,419224,0,
2016-08-22T13:03:23.505272,419225,419225,419225,0,
2016-08-22T13:03:23.513084,419226,419226,419226,0,
2016-08-22T13:03:23.520897,419227,419227,419227,0,
2016-08-22T13:03:23.528710,419228,419228,419228,0,
2016-08-22T13:03:23.536522,419229,419229,419229,0,
2016-08-22T13:03:23.544334,419230,419230,419230,0,
2016-08-22T13:03:23.552147,419231,419231,419231,0,
2016-08-22T13:03:23.559960,419232,419232,419232,0,
2016-08-22T13:03:23.567772,419233,419233,419233,0,
2016-08-22T13:03:23.575584,419234,419234,419234,0,
2016-08-22T13:03:23.583397,419235,419235,419235,0,
2016-08-22T13:03:23.591210,419236,419236,419236,0,
2016-08-22T13:03:23.599022,419237,419237,419237,0,
2016-08-22T13:03:23.606834,419238,419238,419238,0,
2016-08-22T13:03:23.614647,419239,419239,419239,0,
2016-08-22T13:03:23.622460,419240,419240,419240,0,
2016-08-22T13:03:23.630272,419241,419241,419241,0,
2016-08-22T13:03:23.638084,419242,419242,419242,0,
2016-08-22T13:03:23.645897,419243,419243,419243,0,
2016-08-22T13:03:23.653710,419244,419244,419244,0,
2016-08-22T13:03:23.661522,419245,419245,419245,0,
2016-08-22T13:03:23.669334,419246,419246,419246,0,
2016-08-22T13:03:23.677147,419247,419247,419247,0,
2016-08-22T13:03:23.684960,419248,419248,419248,0,
2016-08-22T13:03:23.692772,419249,419249,419249,0,
2016-08-22T13:03:23.700584,419250,419250,419250,0,
2016-08-22T13:03:23.708397,419251,419251,419251,0,
2016-08-22T13:03:23.716210,419252,419252,419252,0,
2016-08-22T13:03:23.724022,419253,419253,419253,0,
2016-08-22T13:03:23.731834,419254,419254,419254,0,
2016-08-22T13:03:23.739647,419255,419255,419255,0,
2016-08-22T13:03:23.747460,419256,419256,419256,0,
2016-08-22T13:03:23.755272,419257,419257,419257,0,
2016-08-22T13:03:23.763084,419258,419258,419258,0,
2016-08-22T13:03:23.770897,419259,419259,419259,0,
2016-08-22T13:03:23.778710,419260,419260,419260,0,
2016-08-22T13:03:23.786522,419261,419261,419261,0,
2016-08-22T13:03:23.794334,419262,419262,419262,0,
2016-08-22T13:03:23.802147,419263,419263,419263,0,
2016-08-22T13:03:23.809960,419264,419264,419264,0,
2016-08-22T13:03:23.817772,419265,419265,419265,0,
2016-08-22T13:03:23.825584,419266,419266,419266,0,
2016-08-22T13:03:23.833397,419267,419267,419267,0,
2016-08-22T13:03:23.841210,419268,419268,419268,0,
2016-08-22T13:03:23.849022,419269,419269,419269,0,
2016-08-22T13:03:23.856834,419270,419270,419270,0,
2016-08-22T13:03:23.864647,419271,419271,419271,0,
2016-08-22T13:03:23.872460,419272,419272,419272,0,
2016-08-22T13:03:23.880272,419273,419273,419273,0,
2016-08-22T13:03:23.888084,419274,419274,419274,0,
2016-08-22T13:03:23.895897,419275,419275,419275,0,
2016-08-22T13:03:23.903710,419276,419276,419276,0,
2016-08-22T13:03:23.911522,419277,419277,419277,0,
2016-08-22T13:03:23.919334,419278,419278,419278,0,
2016-08-22T13:03:23.927147,419279,419279,419279,0,
2016-08-22T13:03:23.934960,419280,419280,419280,0,
2016-08-22T13:03:23.942772,419281,419281,419281,0,
2016-08-22T13:03:23.950584,419282,419282,419282,0,
2016-08-22T13:03:23.958397,419283,419283,419283,0,
2016-08-22T13:03:23.966210,419284,419284,419284,0,
2016-08-22T13:03:23.974022,419285,419285,419285,0,
2016-08-22T13:03:23.981834,419286,419286,419286,0,
2016-08-22T13:03:23.989647,419287,419287,419287,0,
2016-08-22T13:03:23.997460,419288,419288,419288,0,
2016-08-22T13:03:24.005272,419289,419289,419289,0,
2016-08-22T13:03:24.013084,419290,419290,419290,0,
2016-08-22T13:03:24.020897,419291,419291,419291,0,
2016-08-22T13:03:24.028710,419292,419292,419292,0,
2016-08-22T13:03:24.036522,419293,419293,419293,0,
2016-08-22T13:03:24.044334,419294,419294,419294,0,
2016-08-22T13:03:24.052147,419295,419295,419295,0,
2016-08-22T13:03:24.059960,419296,419296,419296,0,
2016-08-22T13:03:24.067772,419297,419297,419297,0,
2016-08-22T13:03:24.075584,419298,419298,419298,0,
2016-08-22T13:03:24.083397,419299,419299,419299,0,
2016-08-22T13:03:24.091210,419300,419300,419300,0,
2016-08-22T13:03:24.099022,419301,419301,419301,0,
2016-08-22T13:03:24.106834,419302,419302,419302,0,
2016-08-22T13:03:24.114647,419303,419303,419303,0,
2016-08-22T13:03:24.122460,419304,419304,419304,0,
2016-08-22T13:03:24.130272,419305,419305,419305,0,
2016-08-22T13:03:24.138084,419306,419306,419306,0,
2016-08-22T13:03:24.145897,419307,419307,419307,0,
2016-08-22T13:03:24.153710,419308,419308,419308,0,
2016-08-22T13:03:24.161522,419309,419309,419309,0,
2016-08-22T13:03:24.169334,419310,419310,419310,0,
2016-08-22T13:03:24.177147,419311,419311,419311,0,
2016-08-22T13:03:24.184960,419312,419312,419312,0,
2016-08-22T13:03:24.192772,419313,419313,419313,0,
2016-08-22T13:03:24.200584,419314,419314,419314,0,
2016-08-22T13:03:24.208397,419315,419315,419315,0,
2016-08-22T13:03:24.216210,419316,419316,419316,0,
2016-08-22T13:03:24.224022,419317,419317,419317,0,
2016-08-22T13:03:24.231834,419318,419318,419318,0,
2016-08-22T13:03:24.239647,419309,419309,419309,0,
2016-08-22T13:03:24.247460,419319,419319,419319,0,
2016-08-22T13:03:24.255272,419321,419321,419321,0,
2016-08-22T13:03:24.263084,419322,419322,419322,0,
2016-08-22T13:03:24.270897,419323,419323,419323,0,
2016-08-22T13:03:24.278710,419324,419324,419324,0,
2016-08-22T13:03:24.286522,419325,419325,419325,0,
2016-08-22T13:03:24.294334,419326,419326,419326,0,
2016-08-22T13:03:24.302147,419327,419327,419327,0,
2016-08-22T13:03:24.309960,419328,419328,419328,0,
2016-08-22T13:03:24.317772,419329,419329,419329,0,
2016-08-22T13:03:24.325584,419330,419330,419330,0,
2016-08-22T13:03:24.333397,419331,419331,419331,0,
2016-08-22T13:03:24.341210,419332,419332,419332,0,
2016-08-22T13:03:24.349022,419333,419333,419333,0,
2016-08-22T13:03:24.356834,419334,419334,419334,0,
2016-08-22T13:03:24.364647,419335,419335,419335,0,
2016-08-22T13:03:24.372460,419336,419336,419336,0,
2016-08-22T13:03:24.380272,419337,419337,419337,0,
2016-08-22T13:03:24.388084,419338,419338,419338,0,
2016-08-22T13:03:24.395897,419339,419339,419339,0,
2016-08-22T13:03:24.403710,419340,419340,419340,0,
2016-08-22T13:03:24.411522,419341,419341,419341,0,
2016-08-22T13:03:24.419334,419342,419342,419342,0,
2016-08-22T13:03:24.427147,419343,419343,419343,0,
2016-08-22T13:03:24.434960,419344,419344,419344,0,
2016-08-22T13:03:24.442772,419345,419345,419345,0,
2016-08-22T13:03:24.450584,419346,419346,419346,0,
2016-08-22T13:03:24.458397,419347,419347,419347,0,
2016-08-22T13:03:24.466210,419348,419348,419348,0,
2016-08-22T13:03:24.474022,419349,419349,419349,0,
2016-08-22T13:03:24.481834,419350,419350,419350,0,
2016-08-22T13:03:24.489647,419351,419351,419351,0,
2016-08-22T13:03:24.497460,419352,419352,419352,0,
2016-08-22T13:03:24.505272,419353,419353,419353,0,
2016-08-22T13:03:24.513084,419354,419354,419354,0,
2016-08-22T13:03:24.520897,419355,419355,419355,0,
2016-08-22T13:03:24.528710,419356,419356,419356,0,
2016-08-22T13:03:24.536522,419357,419357,419357,0,
2016-08-22T13:03:24.544334,419358,419358,419358,0,
2016-08-22T13:03:24.552147,419359,419359,419359,0,
2016-08-22T13:03:24.559960,419360,419360,419360,0,
2016-08-22T13:03:24.567772,419361,419361,419361,0,
2016-08-22T13:03:24.575584,419362,419362,419362,0,
2016-08-22T13:03:24.583397,419363,419363,419363,0,
2016-08-22T13:03:24.591210,419364,419364,419364,0,
2016-08-22T13:03:24.599022,419365,419365,419365,0,
2016-08-22T13:03:24.606834,419366,419366,419366,0,
2016-08-22T13:03:24.614647,419367,419367,419367,0,
2016-08-22T13:03:24.622460,419368,419368,419368,0,
2016-08-22T13:03:24.630272,419369,419369,419369,0,
2016-08-22T13:03:24.638084,419370,419370,419370,0,
2016-08-22T13:03:24.645897,419371,419371,419371,0,
2016-08-22T13:03:24.653710,419372,419372,419372,0,
2016-08-22T13:03:24.661522,419373,419373,419373,0,
2016-08-22T13:03:24.669334,419374,419374,419374,0,
2016-08-22T13:03:24.677147,419375,419375,419375,0,
2016-08-22T13:03:24.684960,419376,419376,419376,0,
2016-08-22T13:03:24.692772,419377,419377,419377,0,
2016-08-22T13:03:24.700584,419378,419378,419378,0,
2016-08-22T13:03:24.708397,419379,419379,419379,0,
2016-08-22T13:03:24.716210,419380,419380,419380,0,
2016-08-22T13:03:24.724022,419381,419381,419381,0,
2016-08-22T13:03:24.731834,419382,419382,419382,0,
2016-08-22T13:03:24.739647,419383,419383,419383,0,
2016-08-22T13:03:24.747460,419384,419384,419384,0,
2016-08-22T13:03:24.755272,419385,419385,419385,0,
2016-08-22T13:03:24.763084,419386,419386,419386,0,
2016-08-22T13:03:24.770897,419387,419387,419387,0,
2016-08-22T13:03:24.778710,419388,419388,419388,0,
2016-08-22T13:03:24.786522,419389,419389,419389,0,
2016-08-22T13:03:24.794334,419390,419390,419390,0,
2016-08-22T13:03:24.802147,419391,419391,419391,0,
2016-08-22T13:03:24.809960,419392,419392,419392,0,
2016-08-22T13:03:24.817772,419393,419393,419393,0,
2016-08-22T13:03:24.825584,419394,419394,419394,0,
2016-08-22T13:03:24.833397,419395,419395,419395,0,
2016-08-22T13:03:24.841210,419396,419396,419396,0,
2016-08-22T13:03:24.849022,419397,419397,419397,0,
2016-08-22T13:03:24.856834,419398,419398,419398,0,
2016-08-22T13:03:24.864647,419399,419399,419399,0,
2016-08-22T13:03:24.872460,419400,419400,419400,0,
2016-08-22T13:03:24.880272,419401,419401,419401,0,
2016-08-22T13:03:24.888084,419402,419402,419402,0,
2016-08-22T13:03:24.895897,419403,419403,419403,0,
2016-08-22T13:03:24.903710,419404,419404,419404,0,
2016-08-22T13:03:24.911522,419405,419405,419405,0,
2016-08-22T13:03:24.919334,419406,419406,419406,0,
2016-08-22T13:03:24.927147,419407,419407,419407,0,
2016-08-22T13:03:24.934960,419408,419408,419408,0,
2016-08-22T13:03:24.942772,419409,419409,419409,0,
2016-08-22T13:03:24.950584,419410,419410,419410,0,
2016-08-22T13:03:24.958397,419411,419411,419411,0,
2016-08-22T13:03:24.966210,419412,419412,419412,0,
2016-08-22T13:03:24.974022,419413,419413,419413,0,
2016-08-22T13:03:24.981834,419414,419414,419414,0,
2016-08-22T13:03:24.989647,419415,419415,419415,0,
2016-08-22T13:03:24.997460,419416,419416,419416,0,
2016-08-22T13:03:25.005272,419417,419417,419417,0,
2016-08-22T13:03:25.013084,419418,419418,419418,0,
2016-08-22T13:03:25.020897,419419,419419,419419,0,
2016-08-22T13:03:25.028710,419420,419420,419420,0,
2016-08-22T13:03:25.036522,419421,419421,419421,0,
2016-08-22T13:03:25.044334,419422,419422,419422,0,
2016-08-22T13:03:25.052147,419423,419423,419423,0,
2016-08-22T13:03:25.059960,419424,419424,419424,0,
2016-08-22T13:03:25.067772,419425,419425,419425,0,
2016-08-22T13:03:25.075584,419426,419426,419426,0,
2016-08-22T13:03:25.083397,419427,419427,419427,0,
2016-08-22T13:03:25.091210,419428,419428,419428,0,
2016-08-22T13:03:25.099022,419429,419429,419429,0,
2016-08-22T13:03:25.106834,419430,419430,419430,0,
2016-08-22T13:03:25.114647,419431,419431,419431,0,
2016-08-22T13:03:25.122460,419432,419432,419432,0,
2016-08-22T13:03:25.130272,419433,419433,419433,0,
2016-08-22T13:03:25.138084,419434,419434,419434,0,
2016-08-22T13:03:25.145897,419435,419435,419435,0,
2016-08-22T13:03:25.153710,419436,419436,419436,0,
2016-08-22T13:03:25.161522,419437,419437,419437,0,
2016-08-22T13:03:25.169334,419438,419438,419438,0,
2016-08-22T13:03:25.177147,419439,419439,419439,0,
2016-08-22T13:03:25.184960,419440,419440,419440,0,
2016-08-22T13:03:25.192772,419441,419441,419441,0,
2016-08-22T13:03:25.200584,419442,419442,419442,0,
2016-08-22T13:03:25.208397,419443,419443,419443,0,
2016-08-22T13:03:25.216210,419444,419444,419444,0,
2016-08-22T13:03:25.224022,419445,419445,419445,0,
2016-08-22T13:03:25.231834,419446,419446,419446,0,
2016-08-22T13:03:25.239647,419447,419447,419447,0,
2016-08-22T13:03:25.247460,419448,419448,419448,0,
2016-08-22T13:03:25.255272,419449,419449,419449,0,
2016-08-22T13:03:25.263084,419450,419450,419450,0,
2016-08-22T13:03:25.270897,419451,419451,419451,0,
2016-08-22T13:03:25.278710,419452,419452,419452,0,
2016-08-22T13:03:25.286522,419453,419453,419453,0,
2016-08-22T13:03:25.294334,419454,419454,419454,0,
2016-08-22T13:03:25.302147,419455,419455,419455,0,
2016-08-22T13:03:25.309960,419456,419456,419456,0,
2016-08-22T13:03:25.317772,419457,419457,419457,0,
2016-08-22T13:03:25.325584,419458,419458,419458,0,
2016-08-22T13:03:25.333397,419459,419459,419459,0,
2016-08-22T13:03:25.341210,419460,419460,419460,0,
2016-08-22T13:03:25.349022,419461,419461,419461,0,
2016-08-22T13:03:25.356834,419462,419462,419462,0,
2016-08-22T13:03:25.364647,419463,419463,419463,0,
2016-08-22T13:03:25.372460,419464,419464,419464,0,
2016-08-22T13:03:25.380272,419465,419465,419465,0,
2016-08-22T13:03:25.388084,419466,419466,419466,0,
2016-08-22T13:03:25.395897,419467,419467,419467,0,
2016-08-22T13:03:25.403710,419468,419468,419468,0,
2016-08-22T13:03:25.411522,419469,419469,419469,0,
2016-08-22T13:03:25.419334,419470,419470,419470,0,
2016-08-22T13:03:25.427147,419471,419471,419471,0,
2016-08-22T13:03:25.434960,419472,419472,419472,0,
2016-08-22T13:03:25.442772,419473,419473,419473,0,
2016-08-22T13:03:25.450584,419474,419474,419474,0,
2016-08-22T13:03:25.458397,419475,419475,419475,0,
2016-08-22T13:03:25.466210,419476,419476,419476,0,
2016-08-22T13:03:25.474022,419477,419477,419477,0,
2016-08-22T13:03:25.481834,419478,419478,419478,0,
2016-08-22T13:03:25.489647,419479,419479,419479,0,
2016-08-22T13:03:25.497460,419480,419480,419480,0,
2016-08-22T13:03:25.505272,419481,419481,419481,0,
2016-08-22T13:03:25.513084,419482,419482,419482,0,
2016-08-22T13:03:25.520897,419483,419483,419483,0,
2016-08-22T13:03:25.528710,419484,419484,419484,0,
2016-08-22T13:03:25.536522,419485,419485,419485,0,
2016-08-22T13:03:25.544334,419486,419486,419486,0,
2016-08-22T13:03:25.552147,419487,419487,419487,0,
2016-08-22T13:03:25.559960,419488,419488,419488,0,
2016-08-22T13:03:25.567772,419489,419489,419489,0,
2016-08-22T13:03:25.575584,419490,419490,419490,0,
2016-08-22T13:03:25.583397,419491,419491,419491,0,
2016-08-22T13:03:25.591210,419492,419492,419492,0,
2016-08-22T13:03:25.599022,419493,419493,419493,0,
2016-08-22T13:03:25.606834,419494,419494,419494,0,
2016-08-22T13:03:25.614647,419495,419495,419495,0,
2016-08-22T13:03:25.622460,419496,419496,419496,0,
2016-08-22T13:03:25.630272,419497,419497,419497,0,
2016-08-22T13:03:25.638084,419498,419498,419498,0,
2016-08-22T13:03:25.645897,419499,419499,419499,0,
2016-08-22T13:03:25.653710,419500,419500,419500,0,
2016-08-22T13:03:25.661522,419501,419501,419501,0,
2016-08-22T13:03:25.669334,419502,419502,419502,0,
2016-08-22T13:03:25.677147,419503,419503,419503,0,
2016-08-22T13:03:25.684960,419504,419504,419504,0,
2016-08-22T13:03:25.692772,419505,419505,419505,0,
2016-08-22T13:03:25.700584,419506,419506,419506,0,
2016-08-22T13:03:25.708397,419507,419507,419507,0,
2016-08-22T13:03:25.716210,419508,419508,419508,0,
2016-08-22T13:03:25.724022,419509,419509,419509,0,
2016-08-22T13:03:25.731834,419510,419510,419510,0,
2016-08-22T13:03:25.739647,419511,419511,419511,0,
2016-08-22T13:03:25.747460,419512,419512,419512,0,
2016-08-22T13:03:25.755272,419513,419513,419513,0,
2016-08-22T13:03:25.763084,419514,419514,419514,0,
2016-08-22T13:03:25.770897,419515,419515,419515,0,
2016-08-22T13:03:25.778710,419516,419516,419516,0,
2016-08-22T13:03:25.786522,419517,419517,419517,0,
2016-08-22T13:03:25.794334,419518,419518,419518,0,
2016-08-22T13:03:25.802147,419519,419519,419519,0,
2016-08-22T13:03:25.809960,419520,419520,419520,0,
2016-08-22T13:03:25.817772,419521,419521,419521,0,
2016-08-22T13:03:25.825584,419522,419522,419522,0,
2016-08-22T13:03:25.833397,419523,419523,419523,0,
2016-08-22T13:03:25.841210,419524,419524,419524,0,
2016-08-22T13:03:25.849022,419525,419525,419525,0,
2016-08-22T13:03:25.856834,419526,419526,419526,0,
2016-08-22T13:03:25.864647,419527,419527,419527,0,
2016-08-22T13:03:25.872460,419528,419528,419528,0,
2016-08-22T13:03:25.880272,419529,419529,419529,0,
2016-08-22T13:03:25.888084,419530,419530,419530,0,
2016-08-22T13:03:25.895897,419531,419531,419531,0,
2016-08-22T13:03:25.903710,419532,419532,419532,0,
2016-08-22T13:03:25.911522,419533,419533,419533,0,
2016-08-22T13:03:25.919334,419534,419534,419534,0,
2016-08-22T13:03:25.927147,419535,419535,419535,0,
2016-08-22T13:03:25.934960,419536,419536,419536,0,
2016-08-22T13:03:25.942772,419537,419537,419537,0,
2016-08-22T13:03:25.950584,419538,419538,419538,0,
2016-08-22T13:03:25.958397,419539,419539,419539,0,
2016-08-22T13:03:25.966210,419540,419540,419540,0,
2016-08-22T13:03:25.974022,419541,419541,419541,0,
2016-08-22T13:03:25.981834,419542,419542,419542,0,
2016-08-22T13:03:25.989647,419543,419543,419543,0,
2016-08-22T13:03:25.997460,419544,419544,419544,0,
2016-08-22T13:03:26.005272,419545,419545,419545,0,
2016-08-22T13:03:26.013084,419546,419546,419546,0,
2016-08-22T13:03:26.020897,419547,419547,419547,0,
2016-08-22T13:03:26.028710,419548,419548,419548,0,
2016-08-22T13:03:26.036522,419549,419549,419549,0,
2016-08-22T13:03:26.044334,419550,419550,419550,0,
2016-08-22T13:03:26.052147,419551,419551,419551,0,
2016-08-22T13:03:26.059960,419552,419552,419552,0,
2016-08-22T13:03:26.067772,419553,419553,419553,0,
2016-08-22T13:03:26.075584,419554,419554,419554,0,
2016-08-22T13:03:26.083397,419555,419555,419555,0,
2016-08-22T13:03:26.091210,419556,419556,419556,0,
2016-08-22T13:03:26.099022,419557,419557,419557,0,
2016-08-22T13:03:26.106834,419558,419558,419558,0,
2016-08-22T13:03:26.114647,419559,419559,419559,0,
2016-08-22T13:03:26.122460,419560,419560,419560,0,
2016-08-22T13:03:26.130272,419561,419561,419561,0,
2016-08-22T13:03:26.138084,419562,419562,419562,0,
2016-08-22T13:03:26.145897,419563,419563,419563,0,
2016-08-22T13:03:26.153710,419564,419564,419564,0,
2016-08-22T13:03:26.161522,419565,419565,419565,0,
2016-08-22T13:03:26.169334,419566,419566,419566,0,
2016-08-22T13:03:26.177147,419567,419567,419567,0,
2016-08-22T13:03:26.184960,419568,419568,419568,0,
2016-08-22T13:03:26.192772,419569,419569,419569,0,
2016-08-22T13:03:26.200584,419570,419570,419570,0,
2016-08-22T13:03:26.208397,419571,419571,419571,0,
2016-08-22T13:03:26.216210,419572,419572,419572,0,
2016-08-22T13:03:26.224022,419573,419573,419573,0,
2016-08-22T13:03:26.231834,419574,419574,419574,0,
2016-08-22T13:03:26.239647,419575,419575,419575,0,
2016-08-22T13:03:26.247460,419576,419576,419576,0,
2016-08-22T13:03:26.255272,419577,419577,419577,0,
2016-08-22T13:03:26.263084,419578,419578,419578,0,
2016-08-22T13:03:26.270897,419579,419579,419579,0,
2016-08-22T13:03:26.278710,419580,419580,419580,0,
2016-08-22T13:03:26.286522,419581,419581,419581,0,
2016-08-22T13:03:26.294334,419582,419582,419582,0,
2016-08-22T13:03:26.302147,419583,419583,419583,0,
2016-08-22T13:03:26.309960,419584,419584,419584,0,
2016-08-22T13:03:26.317772,419585,419585,419585,0,
2016-08-22T13:03:26.325584,419586,419586,419586,0,
