Time,Bx,By,Bz,status
2016-08-22T13:02:32.783476,415132,415132,415132,0,
2016-08-22T13:02:32.791288,415133,415133,415133,0,
2016-08-22T13:02:32.799101,415134,415134,415134,0,
2016-08-22T13:02:32.806914,415135,415135,415135,0,
2016-08-22T13:02:32.814726,415136,415136,415136,0,
2016-08-22T13:02:32.822538,415137,415137,415137,0,
2016-08-22T13:02:32.830351,415138,415138,415138,0,
2016-08-22T13:02:32.838164,415139,415139,415139,0,
2016-08-22T13:02:32.845976,415140,415140,415140,0,
2016-08-22T13:02:32.853788,415141,415141,415141,0,
2016-08-22T13:02:32.861601,415142,415142,415142,0,
2016-08-22T13:02:32.869414,415143,415143,415143,0,
2016-08-22T13:02:32.877226,415144,415144,415144,0,
2016-08-22T13:02:32.885038,415145,415145,415145,0,
2016-08-22T13:02:32.892851,415146,415146,415146,0,
2016-08-22T13:02:32.900664,415147,415147,415147,0,
2016-08-22T13:02:32.908476,415148,415148,415148,0,
2016-08-22T13:02:32.916288,415149,415149,415149,0,
2016-08-22T13:02:32.924101,415150,415150,415150,0,
2016-08-22T13:02:32.931914,415151,415151,415151,0,
2016-08-22T13:02:32.939726,415152,415152,415152,0,
2016-08-22T13:02:32.947538,415153,415153,415153,0,
2016-08-22T13:02:32.955351,415154,415154,415154,0,
2016-08-22T13:02:32.963164,415155,415155,415155,0,
2016-08-22T13:02:32.970976,415156,415156,415156,0,
2016-08-22T13:02:32.978788,415157,415157,415157,0,
2016-08-22T13:02:32.986601,415158,415158,415158,0,
2016-08-22T13:02:32.994414,415159,415159,415159,0,
2016-08-22T13:02:33.002226,415160,415160,415160,0,
2016-08-22T13:02:33.010038,415161,415161,415161,0,
2016-08-22T13:02:33.017851,415162,415162,415162,0,
2016-08-22T13:02:33.025664,415163,415163,415163,0,
2016-08-22T13:02:33.033476,415164,415164,415164,0,
2016-08-22T13:02:33.041288,415165,415165,415165,0,
2016-08-22T13:02:33.049101,415166,415166,415166,0,
2016-08-22T13:02:33.056914,415167,415167,415167,0,
2016-08-22T13:02:33.064726,415168,415168,415168,0,
2016-08-22T13:02:33.072538,415169,415169,415169,0,
2016-08-22T13:02:33.080351,415170,415170,415170,0,
2016-08-22T13:02:33.088164,415171,415171,415171,0,
2016-08-22T13:02:33.095976,415172,415172,415172,0,
2016-08-22T13:02:33.103788,415173,415173,415173,0,
2016-08-22T13:02:33.111601,415174,415174,415174,0,
2016-08-22T13:02:33.119414,415175,415175,415175,0,
2016-08-22T13:02:33.127226,415176,415176,415176,0,
2016-08-22T13:02:33.135038,415177,415177,415177,0,
2016-08-22T13:02:33.142851,415178,415178,415178,0,
2016-08-22T13:02:33.150664,415179,415179,415179,0,
2016-08-22T13:02:33.158476,415180,415180,415180,0,
2016-08-22T13:02:33.166288,415181,415181,415181,0,
2016-08-22T13:02:33.174101,415182,415182,415182,0,
2016-08-22T13:02:33.181914,415183,415183,415183,0,
2016-08-22T13:02:33.189726,415184,415184,415184,0,
2016-08-22T13:02:33.197538,415185,415185,415185,0,
2016-08-22T13:02:33.205351,415186,415186,415186,0,
2016-08-22T13:02:33.213164,415187,415187,415187,0,
2016-08-22T13:02:33.220976,415188,415188,415188,0,
2016-08-22T13:02:33.228788,415189,415189,415189,0,
2016-08-22T13:02:33.236601,415190,415190,415190,0,
2016-08-22T13:02:33.244414,415191,415191,415191,0,
2016-08-22T13:02:33.252226,415192,415192,415192,0,
2016-08-22T13:02:33.260038,415193,415193,415193,0,
2016-08-22T13:02:33.267851,415194,415194,415194,0,
2016-08-22T13:02:33.275664,415195,415195,415195,0,
2016-08-22T13:02:33.283476,415196,415196,415196,0,
2016-08-22T13:02:33.291288,415197,415197,415197,0,
2016-08-22T13:02:33.299101,415198,415198,415198,0,
2016-08-22T13:02:33.306914,415199,415199,415199,0,
2016-08-22T13:02:33.314726,415200,415200,415200,0,
2016-08-22T13:02:33.322538,415201,415201,415201,0,
2016-08-22T13:02:33.330351,415202,415202,415202,0,
2016-08-22T13:02:33.338164,415203,415203,415203,0,
2016-08-22T13:02:33.345976,415204,415204,415204,0,
2016-08-22T13:02:33.353788,415205,415205,415205,0,
2016-08-22T13:02:33.361601,415206,415206,415206,0,
2016-08-22T13:02:33.369414,415207,415207,415207,0,
2016-08-22T13:02:33.377226,415208,415208,415208,0,
2016-08-22T13:02:33.385038,415209,415209,415209,0,
2016-08-22T13:02:33.392851,415210,415210,415210,0,
2016-08-22T13:02:33.400664,415211,415211,415211,0,
2016-08-22T13:02:33.408476,415212,415212,415212,0,
2016-08-22T13:02:33.416288,415213,415213,415213,0,
2016-08-22T13:02:33.424101,415214,415214,415214,0,
2016-08-22T13:02:33.431914,415215,415215,415215,0,
2016-08-22T13:02:33.439726,415216,415216,415216,0,
2016-08-22T13:02:33.447538,415217,415217,415217,0,
2016-08-22T13:02:33.455351,415218,415218,415218,0,
2016-08-22T13:02:33.463164,415219,415219,415219,0,
2016-08-22T13:02:33.470976,415220,415220,415220,0,
2016-08-22T13:02:33.478788,415221,415221,415221,0,
2016-08-22T13:02:33.486601,415222,415222,415222,0,
2016-08-22T13:02:33.494414,415223,415223,415223,0,
2016-08-22T13:02:33.502226,415224,415224,415224,0,
2016-08-22T13:02:33.510038,415225,415225,415225,0,
2016-08-22T13:02:33.517851,415226,415226,415226,0,
2016-08-22T13:02:33.525664,415227,415227,415227,0,
2016-08-22T13:02:33.533476,415228,415228,415228,0,
2016-08-22T13:02:33.541288,415229,415229,415229,0,
2016-08-22T13:02:33.549101,415230,415230,415230,0,
2016-08-22T13:02:33.556914,415231,415231,415231,0,
2016-08-22T13:02:33.564726,415232,415232,415232,0,
2016-08-22T13:02:33.572538,415233,415233,415233,0,
2016-08-22T13:02:33.580351,415234,415234,415234,0,
2016-08-22T13:02:33.588164,415235,415235,415235,0,
2016-08-22T13:02:33.595976,415236,415236,415236,0,
2016-08-22T13:02:33.603788,415237,415237,415237,0,
2016-08-22T13:02:33.611601,415238,415238,415238,0,
2016-08-22T13:02:33.619414,415239,415239,415239,0,
2016-08-22T13:02:33.627226,415240,415240,415240,0,
2016-08-22T13:02:33.635038,415241,415241,415241,0,
2016-08-22T13:02:33.642851,415242,415242,415242,0,
2016-08-22T13:02:33.650664,415243,415243,415243,0,
2016-08-22T13:02:33.658476,415244,415244,415244,0,
2016-08-22T13:02:33.666288,415245,415245,415245,0,
2016-08-22T13:02:33.674101,415246,415246,415246,0,
2016-08-22T13:02:33.681914,415247,415247,415247,0,
2016-08-22T13:02:33.689726,415248,415248,415248,0,
2016-08-22T13:02:33.697538,415249,415249,415249,0,
2016-08-22T13:02:33.705351,415250,415250,415250,0,
2016-08-22T13:02:33.713164,415251,415251,415251,0,
2016-08-22T13:02:33.720976,415252,415252,415252,0,
2016-08-22T13:02:33.728788,415253,415253,415253,0,
2016-08-22T13:02:33.736601,415254,415254,415254,0,
2016-08-22T13:02:33.744414,415255,415255,415255,0,
2016-08-22T13:02:33.752226,415256,415256,415256,0,
2016-08-22T13:02:33.760038,415257,415257,415257,0,
2016-08-22T13:02:33.767851,415258,415258,415258,0,
2016-08-22T13:02:33.775664,415259,415259,415259,0,
2016-08-22T13:02:33.783476,415260,415260,415260,0,
2016-08-22T13:02:33.791288,415261,415261,415261,0,
2016-08-22T13:02:33.799101,415262,415262,415262,0,
2016-08-22T13:02:33.806914,415263,415263,415263,0,
2016-08-22T13:02:33.814726,415264,415264,415264,0,
2016-08-22T13:02:33.822538,415265,415265,415265,0,
2016-08-22T13:02:33.830351,415266,415266,415266,0,
2016-08-22T13:02:33.838164,415267,415267,415267,0,
2016-08-22T13:02:33.845976,415268,415268,415268,0,
2016-08-22T13:02:33.853788,415269,415269,415269,0,
2016-08-22T13:02:33.861601,415270,415270,415270,0,
2016-08-22T13:02:33.869414,415271,415271,415271,0,
2016-08-22T13:02:33.877226,415272,415272,415272,0,
2016-08-22T13:02:33.885038,415273,415273,415273,0,
2016-08-22T13:02:33.892851,415274,415274,415274,0,
2016-08-22T13:02:33.900664,415275,415275,415275,0,
2016-08-22T13:02:33.908476,415276,415276,415276,0,
2016-08-22T13:02:33.916288,415277,415277,415277,0,
2016-08-22T13:02:33.924101,415278,415278,415278,0,
2016-08-22T13:02:33.931914,415279,415279,415279,0,
2016-08-22T13:02:33.939726,415280,415280,415280,0,
2016-08-22T13:02:33.947538,415281,415281,415281,0,
2016-08-22T13:02:33.955351,415282,415282,415282,0,
2016-08-22T13:02:33.963164,415283,415283,415283,0,
2016-08-22T13:02:33.970976,415284,415284,415284,0,
2016-08-22T13:02:33.978788,415285,415285,415285,0,
2016-08-22T13:02:33.986601,415286,415286,415286,0,
2016-08-22T13:02:33.994414,415287,415287,415287,0,
2016-08-22T13:02:34.002226,415288,415288,415288,0,
2016-08-22T13:02:34.010038,415289,415289,415289,0,
2016-08-22T13:02:34.017851,415290,415290,415290,0,
2016-08-22T13:02:34.025664,415291,415291,415291,0,
2016-08-22T13:02:34.033476,415292,415292,415292,0,
2016-08-22T13:02:34.041288,415293,415293,415293,0,
2016-08-22T13:02:34.049101,415294,415294,415294,0,
2016-08-22T13:02:34.056914,415295,415295,415295,0,
2016-08-22T13:02:34.064726,415296,415296,415296,0,
2016-08-22T13:02:34.072538,415297,415297,415297,0,
2016-08-22T13:02:34.080351,415298,415298,415298,0,
2016-08-22T13:02:34.088164,415299,415299,415299,0,
2016-08-22T13:02:34.095976,415300,415300,415300,0,
2016-08-22T13:02:34.103788,415301,415301,415301,0,
2016-08-22T13:02:34.111601,415302,415302,415302,0,
2016-08-22T13:02:34.119414,415303,415303,415303,0,
2016-08-22T13:02:34.127226,415304,415304,415304,0,
2016-08-22T13:02:34.135038,415305,415305,415305,0,
2016-08-22T13:02:34.142851,415306,415306,415306,0,
2016-08-22T13:02:34.150664,415307,415307,415307,0,
2016-08-22T13:02:34.158476,415308,415308,415308,0,
2016-08-22T13:02:34.166288,415309,415309,415309,0,
2016-08-22T13:02:34.174101,415310,415310,415310,0,
2016-08-22T13:02:34.181914,415311,415311,415311,0,
2016-08-22T13:02:34.189726,415312,415312,415312,0,
2016-08-22T13:02:34.197538,415313,415313,415313,0,
2016-08-22T13:02:34.205351,415314,415314,415314,0,
2016-08-22T13:02:34.213164,415315,415315,415315,0,
2016-08-22T13:02:34.220976,415316,415316,415316,0,
2016-08-22T13:02:34.228788,415317,415317,415317,0,
2016-08-22T13:02:34.236601,415318,415318,415318,0,
2016-08-22T13:02:34.244414,415319,415319,415319,0,
2016-08-22T13:02:34.252226,415320,415320,415320,0,
2016-08-22T13:02:34.260038,415321,415321,415321,0,
2016-08-22T13:02:34.267851,415322,415322,415322,0,
2016-08-22T13:02:34.275664,415323,415323,415323,0,
2016-08-22T13:02:34.283476,415324,415324,415324,0,
2016-08-22T13:02:34.291288,415325,415325,415325,0,
2016-08-22T13:02:34.299101,415326,415326,415326,0,
2016-08-22T13:02:34.306914,415327,415327,415327,0,
2016-08-22T13:02:34.314726,415328,415328,415328,0,
2016-08-22T13:02:34.322538,415329,415329,415329,0,
2016-08-22T13:02:34.330351,415330,415330,415330,0,
2016-08-22T13:02:34.338164,415331,415331,415331,0,
2016-08-22T13:02:34.345976,415332,415332,415332,0,
2016-08-22T13:02:34.353788,415333,415333,415333,0,
2016-08-22T13:02:34.361601,415334,415334,415334,0,
2016-08-22T13:02:34.369414,415335,415335,415335,0,
2016-08-22T13:02:34.377226,415336,415336,415336,0,
2016-08-22T13:02:34.385038,415337,415337,415337,0,
2016-08-22T13:02:34.392851,415338,415338,415338,0,
2016-08-22T13:02:34.400664,415339,415339,415339,0,
2016-08-22T13:02:34.408476,415340,415340,415340,0,
2016-08-22T13:02:34.416288,415341,415341,415341,0,
2016-08-22T13:02:34.424101,415342,415342,415342,0,
2016-08-22T13:02:34.431914,415343,415343,415343,0,
2016-08-22T13:02:34.439726,415344,415344,415344,0,
2016-08-22T13:02:34.447538,415345,415345,415345,0,
2016-08-22T13:02:34.455351,415346,415346,415346,0,
2016-08-22T13:02:34.463164,415347,415347,415347,0,
2016-08-22T13:02:34.470976,415348,415348,415348,0,
2016-08-22T13:02:34.478788,415349,415349,415349,0,
2016-08-22T13:02:34.486601,415350,415350,415350,0,
2016-08-22T13:02:34.494414,415351,415351,415351,0,
2016-08-22T13:02:34.502226,415352,415352,415352,0,
2016-08-22T13:02:34.510038,415353,415353,415353,0,
2016-08-22T13:02:34.517851,415354,415354,415354,0,
2016-08-22T13:02:34.525664,415355,415355,415355,0,
2016-08-22T13:02:34.533476,415356,415356,415356,0,
2016-08-22T13:02:34.541288,415357,415357,415357,0,
2016-08-22T13:02:34.549101,415358,415358,415358,0,
2016-08-22T13:02:34.556914,415359,415359,415359,0,
2016-08-22T13:02:34.564726,415360,415360,415360,0,
2016-08-22T13:02:34.572538,415361,415361,415361,0,
2016-08-22T13:02:34.580351,415362,415362,415362,0,
2016-08-22T13:02:34.588164,415363,415363,415363,0,
2016-08-22T13:02:34.595976,415364,415364,415364,0,
2016-08-22T13:02:34.603788,415365,415365,415365,0,
2016-08-22T13:02:34.611601,415366,415366,415366,0,
2016-08-22T13:02:34.619414,415367,415367,415367,0,
2016-08-22T13:02:34.627226,415368,415368,415368,0,
2016-08-22T13:02:34.635038,415369,415369,415369,0,
2016-08-22T13:02:34.642851,415370,415370,415370,0,
2016-08-22T13:02:34.650664,415371,415371,415371,0,
2016-08-22T13:02:34.658476,415372,415372,415372,0,
2016-08-22T13:02:34.666288,415373,415373,415373,0,
2016-08-22T13:02:34.674101,415374,415374,415374,0,
2016-08-22T13:02:34.681914,415375,415375,415375,0,
2016-08-22T13:02:34.689726,415376,415376,415376,0,
2016-08-22T13:02:34.697538,415377,415377,415377,0,
2016-08-22T13:02:34.705351,415378,415378,415378,0,
2016-08-22T13:02:34.713164,415379,415379,415379,0,
2016-08-22T13:02:34.720976,415380,415380,415380,0,
2016-08-22T13:02:34.728788,415381,415381,415381,0,
2016-08-22T13:02:34.736601,415382,415382,415382,0,
2016-08-22T13:02:34.744414,415383,415383,415383,0,
2016-08-22T13:02:34.752226,415384,415384,415384,0,
2016-08-22T13:02:34.760038,415385,415385,415385,0,
2016-08-22T13:02:34.767851,415386,415386,415386,0,
2016-08-22T13:02:34.775664,415387,415387,415387,0,
2016-08-22T13:02:34.783476,415388,415388,415388,0,
2016-08-22T13:02:34.791288,415389,415389,415389,0,
2016-08-22T13:02:34.799101,415390,415390,415390,0,
2016-08-22T13:02:34.806914,415391,415391,415391,0,
2016-08-22T13:02:34.814726,415392,415392,415392,0,
2016-08-22T13:02:34.822538,415393,415393,415393,0,
2016-08-22T13:02:34.830351,415394,415394,415394,0,
2016-08-22T13:02:34.838164,415395,415395,415395,0,
2016-08-22T13:02:34.845976,415396,415396,415396,0,
2016-08-22T13:02:34.853788,415397,415397,415397,0,
2016-08-22T13:02:34.861601,415398,415398,415398,0,
2016-08-22T13:02:34.869414,415399,415399,415399,0,
2016-08-22T13:02:34.877226,415400,415400,415400,0,
2016-08-22T13:02:34.885038,415401,415401,415401,0,
2016-08-22T13:02:34.892851,415402,415402,415402,0,
2016-08-22T13:02:34.900664,415403,415403,415403,0,
2016-08-22T13:02:34.908476,415404,415404,415404,0,
2016-08-22T13:02:34.916288,415405,415405,415405,0,
2016-08-22T13:02:34.924101,415406,415406,415406,0,
2016-08-22T13:02:34.931914,415407,415407,415407,0,
2016-08-22T13:02:34.939726,415408,415408,415408,0,
2016-08-22T13:02:34.947538,415409,415409,415409,0,
2016-08-22T13:02:34.955351,415410,415410,415410,0,
2016-08-22T13:02:34.963164,415411,415411,415411,0,
2016-08-22T13:02:34.970976,415412,415412,415412,0,
2016-08-22T13:02:34.978788,415413,415413,415413,0,
2016-08-22T13:02:34.986601,415414,415414,415414,0,
2016-08-22T13:02:34.994414,415415,415415,415415,0,
2016-08-22T13:02:35.002226,415416,415416,415416,0,
2016-08-22T13:02:35.010038,415417,415417,415417,0,
2016-08-22T13:02:35.017851,415418,415418,415418,0,
2016-08-22T13:02:35.025664,415419,415419,415419,0,
2016-08-22T13:02:35.033476,415420,415420,415420,0,
2016-08-22T13:02:35.041288,415421,415421,415421,0,
2016-08-22T13:02:35.049101,415422,415422,415422,0,
2016-08-22T13:02:35.056914,415423,415423,415423,0,
2016-08-22T13:02:35.064726,415424,415424,415424,0,
2016-08-22T13:02:35.072538,415425,415425,415425,0,
2016-08-22T13:02:35.080351,415426,415426,415426,0,
2016-08-22T13:02:35.088164,415427,415427,415427,0,
2016-08-22T13:02:35.095976,415428,415428,415428,0,
2016-08-22T13:02:35.103788,415429,415429,415429,0,
2016-08-22T13:02:35.111601,415430,415430,415430,0,
2016-08-22T13:02:35.119414,415431,415431,415431,0,
2016-08-22T13:02:35.127226,415432,415432,415432,0,
2016-08-22T13:02:35.135038,415433,415433,415433,0,
2016-08-22T13:02:35.142851,415434,415434,415434,0,
2016-08-22T13:02:35.150664,415435,415435,415435,0,
2016-08-22T13:02:35.158476,415436,415436,415436,0,
2016-08-22T13:02:35.166288,415437,415437,415437,0,
2016-08-22T13:02:35.174101,415438,415438,415438,0,
2016-08-22T13:02:35.181914,415439,415439,415439,0,
2016-08-22T13:02:35.189726,415440,415440,415440,0,
2016-08-22T13:02:35.197538,415441,415441,415441,0,
2016-08-22T13:02:35.205351,415442,415442,415442,0,
2016-08-22T13:02:35.213164,415443,415443,415443,0,
2016-08-22T13:02:35.220976,415444,415444,415444,0,
2016-08-22T13:02:35.228788,415445,415445,415445,0,
2016-08-22T13:02:35.236601,415446,415446,415446,0,
2016-08-22T13:02:35.244414,415447,415447,415447,0,
2016-08-22T13:02:35.252226,415448,415448,415448,0,
2016-08-22T13:02:35.260038,415449,415449,415449,0,
2016-08-22T13:02:35.267851,415450,415450,415450,0,
2016-08-22T13:02:35.275664,415451,415451,415451,0,
2016-08-22T13:02:35.283476,415452,415452,415452,0,
2016-08-22T13:02:35.291288,415453,415453,415453,0,
2016-08-22T13:02:35.299101,415454,415454,415454,0,
2016-08-22T13:02:35.306914,415455,415455,415455,0,
2016-08-22T13:02:35.314726,415456,415456,415456,0,
2016-08-22T13:02:35.322538,415457,415457,415457,0,
2016-08-22T13:02:35.330351,415458,415458,415458,0,
2016-08-22T13:02:35.338164,415459,415459,415459,0,
2016-08-22T13:02:35.345976,415460,415460,415460,0,
2016-08-22T13:02:35.353788,415461,415461,415461,0,
2016-08-22T13:02:35.361601,415462,415462,415462,0,
2016-08-22T13:02:35.369414,415463,415463,415463,0,
2016-08-22T13:02:35.377226,415464,415464,415464,0,
2016-08-22T13:02:35.385038,415465,415465,415465,0,
2016-08-22T13:02:35.392851,415466,415466,415466,0,
2016-08-22T13:02:35.400664,415467,415467,415467,0,
2016-08-22T13:02:35.408476,415468,415468,415468,0,
2016-08-22T13:02:35.416288,415469,415469,415469,0,
2016-08-22T13:02:35.424101,415470,415470,415470,0,
2016-08-22T13:02:35.431914,415471,415471,415471,0,
2016-08-22T13:02:35.439726,415472,415472,415472,0,
2016-08-22T13:02:35.447538,415473,415473,415473,0,
2016-08-22T13:02:35.455351,415474,415474,415474,0,
2016-08-22T13:02:35.463164,415475,415475,415475,0,
2016-08-22T13:02:35.470976,415476,415476,415476,0,
2016-08-22T13:02:35.478788,415477,415477,415477,0,
2016-08-22T13:02:35.486601,415478,415478,415478,0,
2016-08-22T13:02:35.494414,415479,415479,415479,0,
2016-08-22T13:02:35.502226,415480,415480,415480,0,
2016-08-22T13:02:35.510038,415481,415481,415481,0,
2016-08-22T13:02:35.517851,415482,415482,415482,0,
2016-08-22T13:02:35.525664,415483,415483,415483,0,
2016-08-22T13:02:35.533476,415484,415484,415484,0,
2016-08-22T13:02:35.541288,415485,415485,415485,0,
2016-08-22T13:02:35.549101,415486,415486,415486,0,
2016-08-22T13:02:35.556914,415487,415487,415487,0,
2016-08-22T13:02:35.564726,415488,415488,415488,0,
2016-08-22T13:02:35.572538,415489,415489,415489,0,
2016-08-22T13:02:35.580351,415490,415490,415490,0,
2016-08-22T13:02:35.588164,415491,415491,415491,0,
2016-08-22T13:02:35.595976,415492,415492,415492,0,
2016-08-22T13:02:35.603788,415493,415493,415493,0,
2016-08-22T13:02:35.611601,415494,415494,415494,0,
2016-08-22T13:02:35.619414,415495,415495,415495,0,
2016-08-22T13:02:35.627226,415496,415496,415496,0,
2016-08-22T13:02:35.635038,415497,415497,415497,0,
2016-08-22T13:02:35.642851,415498,415498,415498,0,
2016-08-22T13:02:35.650664,415499,415499,415499,0,
2016-08-22T13:02:35.658476,415500,415500,415500,0,
2016-08-22T13:02:35.666288,415501,415501,415501,0,
2016-08-22T13:02:35.674101,415502,415502,415502,0,
2016-08-22T13:02:35.681914,415503,415503,415503,0,
2016-08-22T13:02:35.689726,415504,415504,415504,0,
2016-08-22T13:02:35.697538,415505,415505,415505,0,
2016-08-22T13:02:35.705351,415506,415506,415506,0,
2016-08-22T13:02:35.713164,415507,415507,415507,0,
2016-08-22T13:02:35.720976,415508,415508,415508,0,
2016-08-22T13:02:35.728788,415509,415509,415509,0,
2016-08-22T13:02:35.736601,415510,415510,415510,0,
2016-08-22T13:02:35.744414,415511,415511,415511,0,
2016-08-22T13:02:35.752226,415512,415512,415512,0,
2016-08-22T13:02:35.760038,415513,415513,415513,0,
2016-08-22T13:02:35.767851,415514,415514,415514,0,
2016-08-22T13:02:35.775664,415515,415515,415515,0,
2016-08-22T13:02:35.783476,415516,415516,415516,0,
2016-08-22T13:02:35.791288,415517,415517,415517,0,
2016-08-22T13:02:35.799101,415518,415518,415518,0,
2016-08-22T13:02:35.806914,415519,415519,415519,0,
2016-08-22T13:02:35.814726,415520,415520,415520,0,
2016-08-22T13:02:35.822538,415521,415521,415521,0,
2016-08-22T13:02:35.830351,415522,415522,415522,0,
2016-08-22T13:02:35.838164,415523,415523,415523,0,
2016-08-22T13:02:35.845976,415524,415524,415524,0,
2016-08-22T13:02:35.853788,415525,415525,415525,0,
2016-08-22T13:02:35.861601,415526,415526,415526,0,
2016-08-22T13:02:35.869414,415527,415527,415527,0,
2016-08-22T13:02:35.877226,415528,415528,415528,0,
2016-08-22T13:02:35.885038,415529,415529,415529,0,
2016-08-22T13:02:35.892851,415530,415530,415530,0,
2016-08-22T13:02:35.900664,415531,415531,415531,0,
2016-08-22T13:02:35.908476,415532,415532,415532,0,
2016-08-22T13:02:35.916288,415533,415533,415533,0,
2016-08-22T13:02:35.924101,415534,415534,415534,0,
2016-08-22T13:02:35.931914,415535,415535,415535,0,
2016-08-22T13:02:35.939726,415536,415536,415536,0,
2016-08-22T13:02:35.947538,415537,415537,415537,0,
2016-08-22T13:02:35.955351,415538,415538,415538,0,
2016-08-22T13:02:35.963164,415539,415539,415539,0,
2016-08-22T13:02:35.970976,415540,415540,415540,0,
2016-08-22T13:02:35.978788,415541,415541,415541,0,
2016-08-22T13:02:35.986601,415542,415542,415542,0,
2016-08-22T13:02:35.994414,415543,415543,415543,0,
2016-08-22T13:02:36.002226,415544,415544,415544,0,
2016-08-22T13:02:36.010038,415545,415545,415545,0,
2016-08-22T13:02:36.017851,415546,415546,415546,0,
2016-08-22T13:02:36.025664,415547,415547,415547,0,
2016-08-22T13:02:36.033476,415548,415548,415548,0,
2016-08-22T13:02:36.041288,415549,415549,415549,0,
2016-08-22T13:02:36.049101,415550,415550,415550,0,
2016-08-22T13:02:36.056914,415551,415551,415551,0,
2016-08-22T13:02:36.064726,415552,415552,415552,0,
2016-08-22T13:02:36.072538,415553,415553,415553,0,
2016-08-22T13:02:36.080351,415554,415554,415554,0,
2016-08-22T13:02:36.088164,415555,415555,415555,0,
2016-08-22T13:02:36.095976,415556,415556,415556,0,
2016-08-22T13:02:36.103788,415557,415557,415557,0,
2016-08-22T13:02:36.111601,415558,415558,415558,0,
2016-08-22T13:02:36.119414,415559,415559,415559,0,
2016-08-22T13:02:36.127226,415560,415560,415560,0,
2016-08-22T13:02:36.135038,415561,415561,415561,0,
2016-08-22T13:02:36.142851,415562,415562,415562,0,
2016-08-22T13:02:36.150664,415563,415563,415563,0,
2016-08-22T13:02:36.158476,415564,415564,415564,0,
2016-08-22T13:02:36.166288,415565,415565,415565,0,
2016-08-22T13:02:36.174101,415566,415566,415566,0,
2016-08-22T13:02:36.181914,415567,415567,415567,0,
2016-08-22T13:02:36.189726,415568,415568,415568,0,
2016-08-22T13:02:36.197538,415569,415569,415569,0,
2016-08-22T13:02:36.205351,415570,415570,415570,0,
2016-08-22T13:02:36.213164,415571,415571,415571,0,
2016-08-22T13:02:36.220976,415572,415572,415572,0,
2016-08-22T13:02:36.228788,415573,415573,415573,0,
2016-08-22T13:02:36.236601,415574,415574,415574,0,
2016-08-22T13:02:36.244414,415575,415575,415575,0,
2016-08-22T13:02:36.252226,415576,415576,415576,0,
2016-08-22T13:02:36.260038,415577,415577,415577,0,
2016-08-22T13:02:36.267851,415578,415578,415578,0,
2016-08-22T13:02:36.275664,415579,415579,415579,0,
2016-08-22T13:02:36.283476,415580,415580,415580,0,
2016-08-22T13:02:36.291288,415581,415581,415581,0,
2016-08-22T13:02:36.299101,415582,415582,415582,0,
2016-08-22T13:02:36.306914,415583,415583,415583,0,
2016-08-22T13:02:36.314726,415584,415584,415584,0,
2016-08-22T13:02:36.322538,415585,415585,415585,0,
2016-08-22T13:02:36.330351,415586,415586,415586,0,
2016-08-22T13:02:36.338164,415587,415587,415587,0,
2016-08-22T13:02:36.345976,415588,415588,415588,0,
2016-08-22T13:02:36.353788,415589,415589,415589,0,
2016-08-22T13:02:36.361601,415590,415590,415590,0,
2016-08-22T13:02:36.369414,415591,415591,415591,0,
2016-08-22T13:02:36.377226,415592,415592,415592,0,
2016-08-22T13:02:36.385038,415593,415593,415593,0,
2016-08-22T13:02:36.392851,415594,415594,415594,0,
2016-08-22T13:02:36.400664,415595,415595,415595,0,
2016-08-22T13:02:36.408476,415596,415596,415596,0,
2016-08-22T13:02:36.416288,415597,415597,415597,0,
2016-08-22T13:02:36.424101,415598,415598,415598,0,
2016-08-22T13:02:36.431914,415599,415599,415599,0,
2016-08-22T13:02:36.439726,415600,415600,415600,0,
2016-08-22T13:02:36.447538,415601,415601,415601,0,
2016-08-22T13:02:36.455351,415602,415602,415602,0,
2016-08-22T13:02:36.463164,415603,415603,415603,0,
2016-08-22T13:02:36.470976,415604,415604,415604,0,
2016-08-22T13:02:36.478788,415605,415605,415605,0,
2016-08-22T13:02:36.486601,415606,415606,415606,0,
2016-08-22T13:02:36.494414,415607,415607,415607,0,
2016-08-22T13:02:36.502226,415608,415608,415608,0,
2016-08-22T13:02:36.510038,415609,415609,415609,0,
2016-08-22T13:02:36.517851,415610,415610,415610,0,
2016-08-22T13:02:36.525664,415611,415611,415611,0,
2016-08-22T13:02:36.533476,415612,415612,415612,0,
2016-08-22T13:02:36.541288,415613,415613,415613,0,
2016-08-22T13:02:36.549101,415614,415614,415614,0,
2016-08-22T13:02:36.556914,415615,415615,415615,0,
2016-08-22T13:02:36.564726,415616,415616,415616,0,
2016-08-22T13:02:36.572538,415617,415617,415617,0,
2016-08-22T13:02:36.580351,415618,415618,415618,0,
2016-08-22T13:02:36.588164,415619,415619,415619,0,
2016-08-22T13:02:36.595976,415620,415620,415620,0,
2016-08-22T13:02:36.603788,415621,415621,415621,0,
2016-08-22T13:02:36.611601,415622,415622,415622,0,
2016-08-22T13:02:36.619414,415623,415623,415623,0,
2016-08-22T13:02:36.627226,415624,415624,415624,0,
2016-08-22T13:02:36.635038,415625,415625,415625,0,
2016-08-22T13:02:36.642851,415626,415626,415626,0,
2016-08-22T13:02:36.650664,415627,415627,415627,0,
2016-08-22T13:02:36.658476,415628,415628,415628,0,
2016-08-22T13:02:36.666288,415629,415629,415629,0,
2016-08-22T13:02:36.674101,415630,415630,415630,0,
