time,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160805 18:18:03.331702,0,64,8,64,9,1,72,1224820809,0
20160805 18:18:05.331702,0,64,8,64,10,1,72,1241598026,0
20160805 18:18:07.331702,0,64,8,64,11,1,72,1258375243,0
20160805 18:18:09.331702,0,64,8,64,12,1,72,1275152460,0
20160805 18:18:11.331702,0,64,8,64,13,1,72,1291929677,0
20160805 18:18:13.331702,0,64,8,64,14,1,72,1308706894,0
20160805 18:18:15.331702,0,64,8,64,15,1,72,1325484111,0
20160805 18:18:17.331702,0,64,8,80,0,1,72,1342261328,0
20160805 18:18:19.331702,0,64,8,80,1,1,72,1359038545,0
20160805 18:18:21.331702,0,64,8,80,2,1,72,1375815762,0
20160805 18:18:23.331702,0,64,8,80,3,1,72,1392592979,0
20160805 18:18:25.331702,0,64,8,80,4,1,72,1409370196,0
20160805 18:18:27.331702,0,64,8,80,5,1,72,1426147413,0
20160805 18:18:29.331702,0,64,8,80,6,1,72,1442924630,0
20160805 18:18:31.331702,0,64,8,80,7,1,72,1459701847,0
20160805 18:18:33.331702,0,64,8,80,8,1,72,1476479064,0
20160805 18:18:35.331702,0,64,8,80,9,1,72,1493256281,0
20160805 18:18:37.331702,0,64,8,80,10,1,72,1510033498,0
20160805 18:18:39.331702,0,64,8,80,11,1,72,1526810715,0
20160805 18:18:41.331702,0,64,8,80,12,1,72,1543587932,0
20160805 18:18:43.331702,0,64,8,80,13,1,72,1560365149,0
20160805 18:18:45.331702,0,64,8,80,14,1,72,1577142366,0
20160805 18:18:47.331702,0,64,8,80,15,1,72,1593919583,0
20160805 18:18:49.331702,0,64,8,96,0,1,72,1610696800,0
20160805 18:18:51.331702,0,64,8,96,1,1,72,1627474017,0
20160805 18:18:53.331702,0,64,8,96,2,1,72,1644251234,0
20160805 18:18:55.331702,0,64,8,96,3,1,72,1661028451,0
20160805 18:18:57.331702,0,64,8,96,4,1,72,1677805668,0
20160805 18:18:59.331702,0,64,8,96,5,1,72,1694582885,0
20160805 18:19:01.331702,0,64,8,96,6,1,72,1711360102,0
20160805 18:19:03.331702,0,64,8,96,7,1,72,1728137319,0
20160805 18:19:05.331702,0,64,8,96,8,1,72,1744914536,0
20160805 18:19:07.331702,0,64,8,96,9,1,72,1761691753,0
20160805 18:19:09.331702,0,64,8,96,10,1,72,1778468970,0
20160805 18:19:11.331702,0,64,8,96,11,1,72,1795246187,0
20160805 18:19:13.331702,0,64,8,96,12,1,72,1812023404,0
20160805 18:19:15.331702,0,64,8,96,13,1,72,1828800621,0
20160805 18:19:17.331702,0,64,8,96,14,1,72,1845577838,0
20160805 18:19:19.331702,0,64,8,96,15,1,72,1862355055,0
20160805 18:19:21.331702,0,64,8,112,0,1,72,1879132272,0
20160805 18:19:23.331702,0,64,8,112,1,1,72,1895909489,0
20160805 18:19:25.331702,0,64,8,112,2,1,72,1912686706,0
20160805 18:19:27.331702,0,64,8,112,3,1,72,1929463923,0
20160805 18:19:29.331702,0,64,8,112,4,1,72,1946241140,0
20160805 18:19:31.331702,0,64,8,112,5,1,72,1963018357,0
20160805 18:19:33.331702,0,64,8,112,6,1,72,1979795574,0
20160805 18:19:35.331702,0,64,8,112,7,1,72,1996572791,0
20160805 18:19:37.331702,0,64,8,112,8,1,72,2013350008,0
20160805 18:19:39.331702,0,64,8,112,9,1,72,2030127225,0
20160805 18:19:41.331702,0,64,8,112,10,1,72,2046904442,0
20160805 18:19:43.331702,0,64,8,112,11,1,72,2063681659,0
20160805 18:19:45.331702,0,64,8,112,12,1,72,2080458876,0
20160805 18:19:47.331702,0,64,8,112,13,1,72,2097236093,0
20160805 18:19:49.331702,0,64,8,112,14,1,72,2114013310,0
20160805 18:19:51.331702,0,64,8,112,15,1,72,2130790527,0
20160805 18:19:53.331702,0,64,8,128,0,1,72,2147567744,0
20160805 18:19:55.331702,0,64,8,128,1,1,72,2164344961,0
20160805 18:19:57.331702,0,64,8,128,2,1,72,2181122178,0
20160805 18:19:59.331702,0,64,8,128,3,1,72,2197899395,0
20160805 18:20:01.331702,0,64,8,128,4,1,72,2214676612,0
20160805 18:20:03.331702,0,64,8,128,5,1,72,2231453829,0
20160805 18:20:05.331702,0,64,8,128,6,1,72,2248231046,0
20160805 18:20:07.331702,0,64,8,128,7,1,72,2265008263,0
20160805 18:20:09.331702,0,64,8,128,8,1,72,2281785480,0
20160805 18:20:11.331702,0,64,8,128,9,1,72,2298562697,0
20160805 18:20:13.331702,0,64,8,128,10,1,72,2315339914,0
20160805 18:20:15.331702,0,64,8,128,11,1,72,2332117131,0
20160805 18:20:17.331702,0,64,8,128,12,1,72,2348894348,0
20160805 18:20:19.331702,0,64,8,128,13,1,72,2365671565,0
20160805 18:20:21.331702,0,64,8,128,14,1,72,2382448782,0
20160805 18:20:23.331702,0,64,8,128,15,1,72,2399225999,0
20160805 18:20:25.331702,0,64,8,144,0,1,72,2416003216,0
20160805 18:20:27.331702,0,64,8,144,1,1,72,2432780433,0
20160805 18:20:29.331702,0,64,8,144,2,1,72,2449557650,0
20160805 18:20:31.331702,0,64,8,144,3,1,72,2466334867,0
20160805 18:20:33.331702,0,64,8,144,4,1,72,2483112084,0
20160805 18:20:35.331702,0,64,8,144,5,1,72,2499889301,0
20160805 18:20:37.331702,0,64,8,144,6,1,72,2516666518,0
20160805 18:20:39.331702,0,64,8,144,7,1,72,2533443735,0
20160805 18:20:41.331702,0,64,8,144,8,1,72,2550220952,0
20160805 18:20:43.331702,0,64,8,144,9,1,72,2566998169,0
20160805 18:20:45.331702,0,64,8,144,10,1,72,2583775386,0
20160805 18:20:47.331702,0,64,8,144,11,1,72,2600552603,0
20160805 18:20:49.331702,0,64,8,144,12,1,72,2617329820,0
20160805 18:20:51.331702,0,64,8,144,13,1,72,2634107037,0
20160805 18:20:53.331702,0,64,8,144,14,1,72,2650884254,0
20160805 18:20:55.331702,0,64,8,144,15,1,72,2667661471,0
20160805 18:20:57.331702,0,64,8,160,0,1,72,2684438688,0
20160805 18:20:59.331702,0,64,8,160,1,1,72,2701215905,0
20160805 18:21:01.331702,0,64,8,160,2,1,72,2717993122,0
20160805 18:21:03.331702,0,64,8,160,3,1,72,2734770339,0
20160805 18:21:05.331702,0,64,8,160,4,1,72,2751547556,0
20160805 18:21:07.331702,0,64,8,160,5,1,72,2768324773,0
20160805 18:21:09.331702,0,64,8,160,6,1,72,2785101990,0
20160805 18:21:11.331702,0,64,8,160,7,1,72,2801879207,0
20160805 18:21:13.331702,0,64,8,160,8,1,72,2818656424,0
20160805 18:21:15.331702,0,64,8,160,9,1,72,2835433641,0
20160805 18:21:17.331702,0,64,8,160,10,1,72,2852210858,0
20160805 18:21:19.331702,0,64,8,160,11,1,72,2868988075,0
20160805 18:21:21.331702,0,64,8,160,12,1,72,2885765292,0
20160805 18:21:23.331702,0,64,8,160,13,1,72,2902542509,0
20160805 18:21:25.331702,0,64,8,160,14,1,72,2919319726,0
20160805 18:21:27.331702,0,64,8,160,15,1,72,2936096943,0
20160805 18:21:29.331702,0,64,8,176,0,1,72,2952874160,0
20160805 18:21:31.331702,0,64,8,176,1,1,72,2969651377,0
20160805 18:21:33.331702,0,64,8,176,2,1,72,2986428594,0
20160805 18:21:35.331702,0,64,8,176,3,1,72,3003205811,0
20160805 18:21:37.331702,0,64,8,176,4,1,72,3019983028,0
20160805 18:21:39.331702,0,64,8,176,5,1,72,3036760245,0
20160805 18:21:41.331702,0,64,8,176,6,1,72,3053537462,0
20160805 18:21:43.331702,0,64,8,176,7,1,72,3070314679,0
20160805 18:21:45.331702,0,64,8,176,8,1,72,3087091896,0
20160805 18:21:47.331702,0,64,8,176,9,1,72,3103869113,0
20160805 18:21:49.331702,0,64,8,176,10,1,72,3120646330,0
20160805 18:21:51.331702,0,64,8,176,11,1,72,3137423547,0
20160805 18:21:53.331702,0,64,8,176,12,1,72,3154200764,0
20160805 18:21:55.331702,0,64,8,176,13,1,72,3170977981,0
20160805 18:21:57.331702,0,64,8,176,14,1,72,3187755198,0
20160805 18:21:59.331702,0,64,8,176,15,1,72,3204532415,0
20160805 18:22:01.331702,0,64,8,192,0,1,72,3221309632,0
20160805 18:22:03.331702,0,64,8,192,1,1,72,3238086849,0
20160805 18:22:05.331702,0,64,8,192,2,1,72,3254864066,0
20160805 18:22:07.331702,0,64,8,192,3,1,72,3271641283,0
20160805 18:22:09.331702,0,64,8,192,4,1,72,3288418500,0
20160805 18:22:11.331702,0,64,8,192,5,1,72,3305195717,0
20160805 18:22:13.331702,0,64,8,192,6,1,72,3321972934,0
20160805 18:22:15.331702,0,64,8,192,7,1,72,3338750151,0
20160805 18:22:17.331702,0,64,8,192,8,1,72,3355527368,0
20160805 18:22:19.331702,0,64,8,192,9,1,72,3372304585,0
20160805 18:22:21.331702,0,64,8,192,10,1,72,3389081802,0
20160805 18:22:23.331702,0,64,8,192,11,1,72,3405859019,0
20160805 18:22:25.331702,0,64,8,192,12,1,72,3422636236,0
20160805 18:22:27.331702,0,64,8,192,13,1,72,3439413453,0
20160805 18:22:29.331702,0,64,8,192,14,1,72,3456190670,0
20160805 18:22:31.331702,0,64,8,192,15,1,72,3472967887,0
20160805 18:22:33.331702,0,64,8,208,0,1,72,3489745104,0
20160805 18:22:35.331702,0,64,8,208,1,1,72,3506522321,0
20160805 18:22:37.331702,0,64,8,208,2,1,72,3523299538,0
20160805 18:22:39.331702,0,64,8,208,3,1,72,3540076755,0
20160805 18:22:41.331702,0,64,8,208,4,1,72,3556853972,0
20160805 18:22:43.331702,0,64,8,208,5,1,72,3573631189,0
20160805 18:22:45.331702,0,64,8,208,6,1,72,3590408406,0
20160805 18:22:47.331702,0,64,8,208,7,1,72,3607185623,0
20160805 18:22:49.331702,0,64,8,208,8,1,72,3623962840,0
20160805 18:22:51.331702,0,64,8,208,9,1,72,3640740057,0
20160805 18:22:53.331702,0,64,8,208,10,1,72,3657517274,0
20160805 18:22:55.331702,0,64,8,208,11,1,72,3674294491,0
20160805 18:22:57.331702,0,64,8,208,12,1,72,3691071708,0
20160805 18:22:59.331702,0,64,8,208,13,1,72,3707848925,0
20160805 18:23:01.331702,0,64,8,208,14,1,72,3724626142,0
20160805 18:23:03.331702,0,64,8,208,15,1,72,3741403359,0
20160805 18:23:05.331702,0,64,8,224,0,1,72,3758180576,0
20160805 18:23:07.331702,0,64,8,224,1,1,72,3774957793,0
20160805 18:23:09.331702,0,64,8,224,2,1,72,3791735010,0
20160805 18:23:11.331702,0,64,8,224,3,1,72,3808512227,0
20160805 18:23:13.331702,0,64,8,224,4,1,72,3825289444,0
20160805 18:23:15.331702,0,64,8,224,5,1,72,3842066661,0
20160805 18:23:17.331702,0,64,8,224,6,1,72,3858843878,0
20160805 18:23:19.331702,0,64,8,224,7,1,72,3875621095,0
20160805 18:23:21.331702,0,64,8,224,8,1,72,3892398312,0
20160805 18:23:23.331702,0,64,8,224,9,1,72,3909175529,0
20160805 18:23:25.331702,0,64,8,224,10,1,72,3925952746,0
20160805 18:23:27.331702,0,64,8,224,11,1,72,3942729963,0
20160805 18:23:29.331702,0,64,8,224,12,1,72,3959507180,0
20160805 18:23:31.331702,0,64,8,224,13,1,72,3976284397,0
20160805 18:23:33.331702,0,64,8,224,14,1,72,3993061614,0
20160805 18:23:35.331702,0,64,8,224,15,1,72,4009838831,0
20160805 18:23:37.331702,0,64,8,240,0,1,72,4026616048,0
20160805 18:23:39.331702,0,64,8,240,1,1,72,4043393265,0
20160805 18:23:41.331702,0,64,8,240,2,1,72,4060170482,0
20160805 18:23:43.331702,0,64,8,240,3,1,72,4076947699,0
20160805 18:23:45.331702,0,64,8,240,4,1,72,4093724916,0
20160805 18:23:47.331702,0,64,8,240,5,1,72,4110502133,0
20160805 18:23:49.331702,0,64,8,240,6,1,72,4127279350,0
20160805 18:23:51.331702,0,64,8,240,7,1,72,4144056567,0
20160805 18:23:53.331702,0,64,8,240,8,1,72,4160833784,0
20160805 18:23:55.331702,0,64,8,240,9,1,72,4177611001,0
20160805 18:23:57.331702,0,64,8,240,10,1,72,4194388218,0
20160805 18:23:59.331702,0,64,8,240,11,1,72,4211165435,0
20160805 18:24:01.331702,0,64,8,240,12,1,72,4227942652,0
20160805 18:24:03.331702,0,64,8,240,13,1,72,4244719869,0
20160805 18:24:05.331702,0,64,8,240,14,1,72,4261497086,0
20160805 18:24:07.331702,0,64,8,240,15,1,72,4278274303,0
20160805 18:24:09.331702,0,64,9,0,0,1,73,84224,0
20160805 18:24:11.331702,0,64,9,0,1,1,73,16861441,0
20160805 18:24:13.331702,0,64,9,0,2,1,73,33638658,0
20160805 18:24:15.331702,0,64,9,0,3,1,73,50415875,0
20160805 18:24:17.331702,0,64,9,0,4,1,73,67193092,0
20160805 18:24:19.331702,0,64,9,0,5,1,73,83970309,0
20160805 18:24:21.331702,0,64,9,0,6,1,73,100747526,0
20160805 18:24:23.331702,0,64,9,0,7,1,73,117524743,0
20160805 18:24:25.331702,0,64,9,0,8,1,73,134301960,0
20160805 18:24:27.331702,0,64,9,0,9,1,73,151079177,0
20160805 18:24:29.331702,0,64,9,0,10,1,73,167856394,0
20160805 18:24:31.331702,0,64,9,0,11,1,73,184633611,0
20160805 18:24:33.331702,0,64,9,0,12,1,73,201410828,0
20160805 18:24:35.331702,0,64,9,0,13,1,73,218188045,0
20160805 18:24:37.331702,0,64,9,0,14,1,73,234965262,0
20160805 18:24:39.331702,0,64,9,0,15,1,73,251742479,0
20160805 18:24:41.331702,0,64,9,16,0,1,73,268519696,0
20160805 18:24:43.331702,0,64,9,16,1,1,73,285296913,0
20160805 18:24:45.331702,0,64,9,16,2,1,73,302074130,0
20160805 18:24:47.331702,0,64,9,16,3,1,73,318851347,0
20160805 18:24:49.331702,0,64,9,16,4,1,73,335628564,0
20160805 18:24:51.331702,0,64,9,16,5,1,73,352405781,0
20160805 18:24:53.331702,0,64,9,16,6,1,73,369182998,0
20160805 18:24:55.331702,0,64,9,16,7,1,73,385960215,0
20160805 18:24:57.331702,0,64,9,16,8,1,73,402737432,0
20160805 18:24:59.331702,0,64,9,16,9,1,73,419514649,0
20160805 18:25:01.331702,0,64,9,16,10,1,73,436291866,0
20160805 18:25:03.331702,0,64,9,16,11,1,73,453069083,0
20160805 18:25:05.331702,0,64,9,16,12,1,73,469846300,0
20160805 18:25:07.331702,0,64,9,16,13,1,73,486623517,0
20160805 18:25:09.331702,0,64,9,16,14,1,73,503400734,0
20160805 18:25:11.331702,0,64,9,16,15,1,73,520177951,0
20160805 18:25:13.331702,0,64,9,32,0,1,73,536955168,0
20160805 18:25:15.331702,0,64,9,32,1,1,73,553732385,0
20160805 18:25:17.331702,0,64,9,32,2,1,73,570509602,0
20160805 18:25:19.331702,0,64,9,32,3,1,73,587286819,0
20160805 18:25:21.331702,0,64,9,32,4,1,73,604064036,0
20160805 18:25:23.331702,0,64,9,32,5,1,73,620841253,0
20160805 18:25:25.331702,0,64,9,32,6,1,73,637618470,0
20160805 18:25:27.331702,0,64,9,32,7,1,73,654395687,0
20160805 18:25:29.331702,0,64,9,32,8,1,73,671172904,0
20160805 18:25:31.331702,0,64,9,32,9,1,73,687950121,0
20160805 18:25:33.331702,0,64,9,32,10,1,73,704727338,0
20160805 18:25:35.331702,0,64,9,32,11,1,73,721504555,0
20160805 18:25:37.331702,0,64,9,32,12,1,73,738281772,0
20160805 18:25:39.331702,0,64,9,32,13,1,73,755058989,0
20160805 18:25:41.331702,0,64,9,32,14,1,73,771836206,0
20160805 18:25:43.331702,0,64,9,32,15,1,73,788613423,0
20160805 18:25:45.331702,0,64,9,48,0,1,73,805390640,0
20160805 18:25:47.331702,0,64,9,48,1,1,73,822167857,0
20160805 18:25:49.331702,0,64,9,48,2,1,73,838945074,0
20160805 18:25:51.331702,0,64,9,48,3,1,73,855722291,0
20160805 18:25:53.331702,0,64,9,48,4,1,73,872499508,0
20160805 18:25:55.331702,0,64,9,48,5,1,73,889276725,0
20160805 18:25:57.331702,0,64,9,48,6,1,73,906053942,0
20160805 18:25:59.331702,0,64,9,48,7,1,73,922831159,0
20160805 18:26:01.331702,0,64,9,48,8,1,73,939608376,0
20160805 18:26:03.331702,0,64,9,48,9,1,73,956385593,0
20160805 18:26:05.331702,0,64,9,48,10,1,73,973162810,0
20160805 18:26:07.331702,0,64,9,48,11,1,73,989940027,0
20160805 18:26:09.331702,0,64,9,48,12,1,73,1006717244,0
20160805 18:26:11.331702,0,64,9,48,13,1,73,1023494461,0
20160805 18:26:13.331702,0,64,9,48,14,1,73,1040271678,0
20160805 18:26:15.331702,0,64,9,48,15,1,73,1057048895,0
20160805 18:26:17.331702,0,64,9,64,0,1,73,1073826112,0
20160805 18:26:19.331702,0,64,9,64,1,1,73,1090603329,0
20160805 18:26:21.331702,0,64,9,64,2,1,73,1107380546,0
20160805 18:26:23.331702,0,64,9,64,3,1,73,1124157763,0
20160805 18:26:25.331702,0,64,9,64,4,1,73,1140934980,0
20160805 18:26:27.331702,0,64,9,64,5,1,73,1157712197,0
20160805 18:26:29.331702,0,64,9,64,6,1,73,1174489414,0
20160805 18:26:31.331702,0,64,9,64,7,1,73,1191266631,0
20160805 18:26:33.331702,0,64,9,64,8,1,73,1208043848,0
20160805 18:26:35.331702,0,64,9,64,9,1,73,1224821065,0
20160805 18:26:37.331702,0,64,9,64,10,1,73,1241598282,0
20160805 18:26:39.331702,0,64,9,64,11,1,73,1258375499,0
20160805 18:26:41.331702,0,64,9,64,12,1,73,1275152716,0
20160805 18:26:43.331702,0,64,9,64,13,1,73,1291929933,0
20160805 18:26:45.331702,0,64,9,64,14,1,73,1308707150,0
20160805 18:26:47.331702,0,64,9,64,15,1,73,1325484367,0
20160805 18:26:49.331702,0,64,9,80,0,1,73,1342261584,0
20160805 18:26:51.331702,0,64,9,80,1,1,73,1359038801,0
20160805 18:26:53.331702,0,64,9,80,2,1,73,1375816018,0
20160805 18:26:55.331702,0,64,9,80,3,1,73,1392593235,0
20160805 18:26:57.331702,0,64,9,80,4,1,73,1409370452,0
20160805 18:26:59.331702,0,64,9,80,5,1,73,1426147669,0
20160805 18:27:01.331702,0,64,9,80,6,1,73,1442924886,0
20160805 18:27:03.331702,0,64,9,80,7,1,73,1459702103,0
20160805 18:27:05.331702,0,64,9,80,8,1,73,1476479320,0
20160805 18:27:07.331702,0,64,9,80,9,1,73,1493256537,0
20160805 18:27:09.331702,0,64,9,80,10,1,73,1510033754,0
20160805 18:27:11.331702,0,64,9,80,11,1,73,1526810971,0
20160805 18:27:13.331702,0,64,9,80,12,1,73,1543588188,0
20160805 18:27:15.331702,0,64,9,80,13,1,73,1560365405,0
20160805 18:27:17.331702,0,64,9,80,14,1,73,1577142622,0
20160805 18:27:19.331702,0,64,9,80,15,1,73,1593919839,0
20160805 18:27:21.331702,0,64,9,96,0,1,73,1610697056,0
20160805 18:27:23.331702,0,64,9,96,1,1,73,1627474273,0
20160805 18:27:25.331702,0,64,9,96,2,1,73,1644251490,0
20160805 18:27:27.331702,0,64,9,96,3,1,73,1661028707,0
20160805 18:27:29.331702,0,64,9,96,4,1,73,1677805924,0
20160805 18:27:31.331702,0,64,9,96,5,1,73,1694583141,0
20160805 18:27:33.331702,0,64,9,96,6,1,73,1711360358,0
20160805 18:27:35.331702,0,64,9,96,7,1,73,1728137575,0
20160805 18:27:37.331702,0,64,9,96,8,1,73,1744914792,0
20160805 18:27:39.331702,0,64,9,96,9,1,73,1761692009,0
20160805 18:27:41.331702,0,64,9,96,10,1,73,1778469226,0
20160805 18:27:43.331702,0,64,9,96,11,1,73,1795246443,0
20160805 18:27:45.331702,0,64,9,96,12,1,73,1812023660,0
20160805 18:27:47.331702,0,64,9,96,13,1,73,1828800877,0
20160805 18:27:49.331702,0,64,9,96,14,1,73,1845578094,0
20160805 18:27:51.331702,0,64,9,96,15,1,73,1862355311,0
20160805 18:27:53.331702,0,64,9,112,0,1,73,1879132528,0
20160805 18:27:55.331702,0,64,9,112,1,1,73,1895909745,0
20160805 18:27:57.331702,0,64,9,112,2,1,73,1912686962,0
20160805 18:27:59.331702,0,64,9,112,3,1,73,1929464179,0
20160805 18:28:01.331702,0,64,9,112,4,1,73,1946241396,0
20160805 18:28:03.331702,0,64,9,112,5,1,73,1963018613,0
20160805 18:28:05.331702,0,64,9,112,6,1,73,1979795830,0
20160805 18:28:07.331702,0,64,9,112,7,1,73,1996573047,0
20160805 18:28:09.331702,0,64,9,112,8,1,73,2013350264,0
20160805 18:28:11.331702,0,64,9,112,9,1,73,2030127481,0
20160805 18:28:13.331702,0,64,9,112,10,1,73,2046904698,0
20160805 18:28:15.331702,0,64,9,112,11,1,73,2063681915,0
20160805 18:28:17.331702,0,64,9,112,12,1,73,2080459132,0
20160805 18:28:19.331702,0,64,9,112,13,1,73,2097236349,0
20160805 18:28:21.331702,0,64,9,112,14,1,73,2114013566,0
20160805 18:28:23.331702,0,64,9,112,15,1,73,2130790783,0
20160805 18:28:25.331702,0,64,9,128,0,1,73,2147568000,0
20160805 18:28:27.331702,0,64,9,128,1,1,73,2164345217,0
20160805 18:28:29.331702,0,64,9,128,2,1,73,2181122434,0
20160805 18:28:31.331702,0,64,9,128,3,1,73,2197899651,0
20160805 18:28:33.331702,0,64,9,128,4,1,73,2214676868,0
20160805 18:28:35.331702,0,64,9,128,5,1,73,2231454085,0
20160805 18:28:37.331702,0,64,9,128,6,1,73,2248231302,0
20160805 18:28:39.331702,0,64,9,128,7,1,73,2265008519,0
20160805 18:28:41.331702,0,64,9,128,8,1,73,2281785736,0
20160805 18:28:43.331702,0,64,9,128,9,1,73,2298562953,0
20160805 18:28:45.331702,0,64,9,128,10,1,73,2315340170,0
20160805 18:28:47.331702,0,64,9,128,11,1,73,2332117387,0
20160805 18:28:49.331702,0,64,9,128,12,1,73,2348894604,0
20160805 18:28:51.331702,0,64,9,128,13,1,73,2365671821,0
20160805 18:28:53.331702,0,64,9,128,14,1,73,2382449038,0
20160805 18:28:55.331702,0,64,9,128,15,1,73,2399226255,0
20160805 18:28:57.331702,0,64,9,144,0,1,73,2416003472,0
20160805 18:28:59.331702,0,64,9,144,1,1,73,2432780689,0
20160805 18:29:01.331702,0,64,9,144,2,1,73,2449557906,0
20160805 18:29:03.331702,0,64,9,144,3,1,73,2466335123,0
20160805 18:29:05.331702,0,64,9,144,4,1,73,2483112340,0
20160805 18:29:07.331702,0,64,9,144,5,1,73,2499889557,0
20160805 18:29:09.331702,0,64,9,144,6,1,73,2516666774,0
20160805 18:29:11.331702,0,64,9,144,7,1,73,2533443991,0
20160805 18:29:13.331702,0,64,9,144,8,1,73,2550221208,0
20160805 18:29:15.331702,0,64,9,144,9,1,73,2566998425,0
20160805 18:29:17.331702,0,64,9,144,10,1,73,2583775642,0
20160805 18:29:19.331702,0,64,9,144,11,1,73,2600552859,0
20160805 18:29:21.331702,0,64,9,144,12,1,73,2617330076,0
20160805 18:29:23.331702,0,64,9,144,13,1,73,2634107293,0
20160805 18:29:25.331702,0,64,9,144,14,1,73,2650884510,0
20160805 18:29:27.331702,0,64,9,144,15,1,73,2667661727,0
20160805 18:29:29.331702,0,64,9,160,0,1,73,2684438944,0
20160805 18:29:31.331702,0,64,9,160,1,1,73,2701216161,0
20160805 18:29:33.331702,0,64,9,160,2,1,73,2717993378,0
20160805 18:29:35.331702,0,64,9,160,3,1,73,2734770595,0
20160805 18:29:37.331702,0,64,9,160,4,1,73,2751547812,0
20160805 18:29:39.331702,0,64,9,160,5,1,73,2768325029,0
20160805 18:29:41.331702,0,64,9,160,6,1,73,2785102246,0
20160805 18:29:43.331702,0,64,9,160,7,1,73,2801879463,0
20160805 18:29:45.331702,0,64,9,160,8,1,73,2818656680,0
20160805 18:29:47.331702,0,64,9,160,9,1,73,2835433897,0
20160805 18:29:49.331702,0,64,9,160,10,1,73,2852211114,0
20160805 18:29:51.331702,0,64,9,160,11,1,73,2868988331,0
20160805 18:29:53.331702,0,64,9,160,12,1,73,2885765548,0
20160805 18:29:55.331702,0,64,9,160,13,1,73,2902542765,0
20160805 18:29:57.331702,0,64,9,160,14,1,73,2919319982,0
20160805 18:29:59.331702,0,64,9,160,15,1,73,2936097199,0
20160805 18:30:01.331702,0,64,9,176,0,1,73,2952874416,0
20160805 18:30:03.331702,0,64,9,176,1,1,73,2969651633,0
20160805 18:30:05.331702,0,64,9,176,2,1,73,2986428850,0
20160805 18:30:07.331702,0,64,9,176,3,1,73,3003206067,0
20160805 18:30:09.331702,0,64,9,176,4,1,73,3019983284,0
20160805 18:30:11.331702,0,64,9,176,5,1,73,3036760501,0
20160805 18:30:13.331702,0,64,9,176,6,1,73,3053537718,0
20160805 18:30:15.331702,0,64,9,176,7,1,73,3070314935,0
20160805 18:30:17.331702,0,64,9,176,8,1,73,3087092152,0
20160805 18:30:19.331702,0,64,9,176,9,1,73,3103869369,0
20160805 18:30:21.331702,0,64,9,176,10,1,73,3120646586,0
20160805 18:30:23.331702,0,64,9,176,11,1,73,3137423803,0
20160805 18:30:25.331702,0,64,9,176,12,1,73,3154201020,0
20160805 18:30:27.331702,0,64,9,176,13,1,73,3170978237,0
20160805 18:30:29.331702,0,64,9,176,14,1,73,3187755454,0
20160805 18:30:31.331702,0,64,9,176,15,1,73,3204532671,0
20160805 18:30:33.331702,0,64,9,192,0,1,73,3221309888,0
20160805 18:30:35.331702,0,64,9,192,1,1,73,3238087105,0
20160805 18:30:37.331702,0,64,9,192,2,1,73,3254864322,0
20160805 18:30:39.331702,0,64,9,192,3,1,73,3271641539,0
20160805 18:30:41.331702,0,64,9,192,4,1,73,3288418756,0
20160805 18:30:43.331702,0,64,9,192,5,1,73,3305195973,0
20160805 18:30:45.331702,0,64,9,192,6,1,73,3321973190,0
20160805 18:30:47.331702,0,64,9,192,7,1,73,3338750407,0
20160805 18:30:49.331702,0,64,9,192,8,1,73,3355527624,0
20160805 18:30:51.331702,0,64,9,192,9,1,73,3372304841,0
20160805 18:30:53.331702,0,64,9,192,10,1,73,3389082058,0
20160805 18:30:55.331702,0,64,9,192,11,1,73,3405859275,0
20160805 18:30:57.331702,0,64,9,192,12,1,73,3422636492,0
20160805 18:30:59.331702,0,64,9,192,13,1,73,3439413709,0
20160805 18:31:01.331702,0,64,9,192,14,1,73,3456190926,0
20160805 18:31:03.331702,0,64,9,192,15,1,73,3472968143,0
20160805 18:31:05.331702,0,64,9,208,0,1,73,3489745360,0
20160805 18:31:07.331702,0,64,9,208,1,1,73,3506522577,0
20160805 18:31:09.331702,0,64,9,208,2,1,73,3523299794,0
20160805 18:31:11.331702,0,64,9,208,3,1,73,3540077011,0
20160805 18:31:13.331702,0,64,9,208,4,1,73,3556854228,0
20160805 18:31:15.331702,0,64,9,208,5,1,73,3573631445,0
20160805 18:31:17.331702,0,64,9,208,6,1,73,3590408662,0
20160805 18:31:19.331702,0,64,9,208,7,1,73,3607185879,0
20160805 18:31:21.331702,0,64,9,208,8,1,73,3623963096,0
20160805 18:31:23.331702,0,64,9,208,9,1,73,3640740313,0
20160805 18:31:25.331702,0,64,9,208,10,1,73,3657517530,0
20160805 18:31:27.331702,0,64,9,208,11,1,73,3674294747,0
20160805 18:31:29.331702,0,64,9,208,12,1,73,3691071964,0
20160805 18:31:31.331702,0,64,9,208,13,1,73,3707849181,0
20160805 18:31:33.331702,0,64,9,208,14,1,73,3724626398,0
20160805 18:31:35.331702,0,64,9,208,15,1,73,3741403615,0
20160805 18:31:37.331702,0,64,9,224,0,1,73,3758180832,0
20160805 18:31:39.331702,0,64,9,224,1,1,73,3774958049,0
20160805 18:31:41.331702,0,64,9,224,2,1,73,3791735266,0
20160805 18:31:43.331702,0,64,9,224,3,1,73,3808512483,0
